"X1","Y1","Z1"
8.16496580927726,5.773502691896258,0.
8.14268315947293,5.8048868131815805,0.
8.120279878773818,5.836184938793022,0.
8.097756297622675,5.867396602397572,0.
8.075112749565141,5.898521341503098,0.
8.052349571029936,5.92955869570913,0.
8.029467098727373,5.960508204819564,0.
8.006465670666833,5.991369409588146,0.
7.983345628818486,6.022141853715241,0.
7.960107315904664,6.0528250814708375,0.
7.936751074958705,6.083418637354121,0.
7.91327725247065,6.113922068481725,0.
7.88968619708741,6.144334923636661,0.
7.865978257507216,6.174656751642187,0.
7.842153784349151,6.204887102806318,0.
7.818213131801246,6.2350255302449,0.
7.794156654439872,6.265071587386006,0.
7.769984707445996,6.295024828133868,0.
7.745697649774584,6.32488480942229,0.
7.721295841834046,6.354651089372426,0.
7.696779644118303,6.384323226173577,0.
7.672149419669769,6.41390078010285,0.
7.647405534504675,6.443383313912697,0.
7.6225483548001955,6.472770390492747,0.
7.597578237847857,6.502061564800983,0.
7.5724955511031515,6.5312564006411975,0.
7.547300674364082,6.560354472729401,0.
7.52199398742865,6.589355355781607,0.
7.496575870094858,6.618258624513828,0.
7.4710467021607085,6.6470638536420745,0.
7.4454068634242025,6.67577061788236,0.
7.419656733683344,6.704378491950696,0.
7.393796692736134,6.732887050563096,0.
7.367827120380575,6.761295868435569,0.
7.341748396414669,6.78960452028413,0.
7.315560900636418,6.81781258082479,0.
7.289265012843887,6.845919624773505,0.
7.2628611168540775,6.873925229748253,0.
7.236349610338449,6.901828986417322,0.
7.209730893909581,6.929630489044517,0.
7.183005368180056,6.957329331893643,0.
7.156173433762451,6.984925109228503,0.
7.1292354912693465,7.012417415312903,0.
7.102191941313324,7.039805844410648,0.
7.075043184506962,7.067089990785543,0.
7.04778962146284,7.0942694487013895,0.
7.02043165279354,7.121343812421995,0.
6.99296967911164,7.148312676211163,0.
6.965404101029722,7.1751756343327,0.
6.937735319160364,7.201932281050407,0.
6.909963737845727,7.2285822136032305,0.
6.88208977464074,7.255125042936628,0.
6.8541138499696315,7.28156038388162,0.
6.826036384256629,7.307887851269227,0.
6.7978577979259605,7.334107059930471,0.
6.7695785114018525,7.360217624696374,0.
6.741198945108532,7.3862191603979594,0.
6.712719519470225,7.412111281866247,0.
6.68414065491116,7.4378936039322605,0.
6.6554627718555635,7.463565741427021,0.
6.626686290727662,7.489127309181551,0.
6.597811631951683,7.514577922026873,0.
6.568839215951854,7.539917194794007,0.
6.5397694665822765,7.565144745330275,0.
6.510602820230979,7.590260205806505,0.
6.481339716082801,7.615263212589518,0.
6.45198059332246,7.640153402046274,0.
6.422525891134674,7.664930410543733,0.
6.392976048704156,7.689593874448854,0.
6.3633315052156245,7.714143430128597,0.
6.333592699853796,7.738578713949921,0.
6.303760071803385,7.762899362279784,0.
6.27383406024911,7.787105011485148,0.
6.243815104375685,7.811195297932972,0.
6.213703643367826,7.8351698579902145,0.
6.1835001164102525,7.859028328023835,0.
6.153204965821177,7.88277034743676,0.
6.122818645733221,7.906395570526914,0.
6.0923416129882995,7.9299036561076,0.
6.061774324427933,7.95329426299262,0.
6.031117236893639,7.976567049995779,0.
6.000370807226937,7.999721675930883,0.
5.969535492269347,8.022757799611734,0.
5.938611748862387,8.045675079852137,0.
5.9076000338475785,8.068473175465895,0.
5.8765008040664375,8.091151745266814,0.
5.845314516360484,8.113710448068698,0.
5.814041627571239,8.13614894268535,0.
5.78268259454022,8.158466887930576,0.
5.751237876962565,8.180663945662172,0.
5.7197079455968165,8.20273979316094,0.
5.688093273795897,8.224694112542197,0.
5.656394334911923,8.246526585922393,0.
5.624611602297011,8.26823689541798,0.
5.5927455493032765,8.28982472314541,0.
5.560796649282837,8.311289751221134,0.
5.528765375587808,8.332631661761605,0.
5.4966522015703045,8.353850136883274,0.
5.4644576005824455,8.374944858702593,0.
5.432182045976345,8.395915509336014,0.
5.399826011104119,8.416761770899988,0.
5.367389969317887,8.437483325510966,0.
5.3348743965543814,8.458079858322424,0.
5.302279779033071,8.478551070392422,0.
5.26960660543056,8.49889666793542,0.
5.236855364422096,8.519116357167972,0.
5.204026544682928,8.539209844306642,0.
5.171120634888303,8.559176835567985,0.
5.13813812371347,8.57901703716856,0.
5.105079499833678,8.598730155324924,0.
5.071945251924175,8.618315896253636,0.
5.0387358686602095,8.637773966171252,0.
