"k(0)","\rho_p/\rho_t","\varphi from trajectories"
0.1,84623.32530671735,0.000023187265930012853
0.1,134062.88483115396,0.000014514155188715269
0.1,212404.7771420198,9.509285015863185e-6
0.1,336550.0243653688,5.760702952266215e-6
0.1,533283.944942441,4.2928348190892485e-6
0.1,845057.1978289955,2.6404825704164125e-6
0.1,1.3391479728050223e6,9.759991686164905e-7
0.1,2.1221831296018795e6,9.870009911348448e-7
0.2,2.8870549043255758,1.0174736673804967
0.2,3.198177868754112,0.8729389079587608
0.2,3.5428642885486603,0.7541579236923146
0.2,3.9254599949510762,0.6550395756503956
0.2,4.35068427405406,0.5713901777565419
0.2,4.823729565331183,0.5001782155855092
0.2,5.35035027634013,0.4391266267811521
0.2,5.936950002341175,0.3864809356630828
0.2,6.59067178843654,0.34086132856754825
0.2,7.319495705098439,0.30116659716925703
0.2,8.132345360508044,0.2665034094203325
0.2,9.039206008804701,0.23614166430812564
0.2,10.051255362057605,0.2094765435844501
0.2,11.181009941637361,0.18600471719607317
0.2,12.442489869815093,0.1653011370563818
0.2,13.8513995315145,0.14700903505797636
0.2,15.425335924267241,0.130822908356285
0.2,17.18401657503579,0.11648101645169567
0.2,19.149538393240714,0.10375873045707021
0.2,21.34666538848869,0.09246205999807108
0.2,23.803156382128027,0.08242265931855504
0.2,36.90429476808408,0.052168870702094264
0.2,57.44418528362773,0.033091645402138284
0.2,89.71425448106072,0.021006928284437846
0.2,140.5006677343969,0.013335062940948664
0.2,220.53955158838554,0.008461181354189292
0.2,346.8223433935185,0.005365574621864985
0.2,546.2482975554008,0.0033999650231295196
0.2,861.4113599781303,0.002153123887620804
0.2,1359.7703738320163,0.0013626924316766482
0.2,2148.179566030092,0.0008620874992440276
0.2,3395.9145890526224,0.0005449783600964934
0.2,5371.163478762875,0.0003444436721293288
0.2,8498.853890089851,0.0002175637296369557
0.2,13452.298413271581,0.00013808497132091895
0.2,21298.433226522127,0.00008681865362530742
0.2,33727.99671975255,0.000054809621701722116
0.2,53420.3188212426,0.000034701669099192046
0.2,84621.48014156391,0.00002243180300761105
0.2,134060.5613575578,0.000013869325861230144
0.2,212401.85250592578,8.763730834596068e-6
0.2,336546.33455801284,5.536345912863711e-6
0.2,533279.3026736589,3.5557374711063282e-6
0.2,845051.3528358798,2.2357656451561247e-6
0.2,1.339140616874403e6,1.9072006855184407e-6
0.2,2.1221738802583255e6,7.688162902917472e-7
0.4,2.8432505177342144,0.8901221783792986
0.4,3.1515022059831477,0.770977743017725
0.4,3.4936416798460144,0.669382515603684
0.4,3.8738359014261103,0.5823578400701989
0.4,4.2966929468470525,0.5076217941795919
0.4,4.767332345886526,0.44331111860220623
0.4,5.291457899825528,0.38786177184853443
0.4,5.8754358575804835,0.339951166931331
0.4,6.526380404774978,0.29846109369197427
0.4,7.2522476011558865,0.26244750924562205
0.4,8.06194031920406,0.23111576699439929
0.4,8.965424745360997,0.20379580539737038
0.4,9.9738605077076,0.17992316370939382
0.4,11.099746963558152,0.15902173120976745
0.4,12.357085879068515,0.14068772490673384
0.4,13.761564768108526,0.12457826584705882
0.4,15.330761867130423,0.11040167056775942
0.4,17.084375859150374,0.09790834683167798
0.4,19.04448367243742,0.08688434521566969
0.4,21.23582958385116,0.07714561483086532
0.4,23.68614948459885,0.06853334184233748
0.4,36.75823678850574,0.042857105162590545
0.4,57.26078136222683,0.02692305134765884
0.4,89.48313287899452,0.0169592585933794
0.4,140.20882999573269,0.010700008422359688
0.4,220.17073122631905,0.006756202199326245
0.4,346.3561397955999,0.004267750782888689
0.4,545.6590493590613,0.002696193511490306
0.4,860.6669285223364,0.0017034213744044195
0.4,1358.8302765854378,0.0010758944441719783
0.4,2146.9928430347686,0.0006795248882703589
0.4,3394.4172923821297,0.00042911614544475927
0.4,5369.275016263328,0.0002709655965684955
0.4,8496.472847895677,0.00017103366730459438
0.4,13449.297058488142,0.00010780559213777587
0.4,21294.65072348363,0.00006818195011839821
0.4,33723.230130371805,0.0000428893125579076
0.4,53414.31562785346,0.00002721514097312869
0.4,84613.91558028042,0.000017140751226604793
0.4,134051.0378290677,0.000010836574449586841
0.4,212389.8596786864,6.838654081832598e-6
0.4,336531.2336623676,4.324049681728115e-6
0.4,533260.2814450306,2.7239398865547633e-6
0.4,845027.4037272196,1.8766455105878052e-6
0.4,1.339110459393912e6,9.40609117730459e-7
0.4,2.1221359198031276e6,7.182278267471472e-7
0.6,2.7754817360059922,0.7364560642300303
0.6,3.07942512476103,0.640367934032155
0.6,3.417380734213892,0.5553111905459935
0.6,3.793402826002298,0.48075959126632173
0.6,4.212016170588121,0.4159887722625711
0.6,4.678275916555946,0.36007621883419977
0.6,5.197834141787826,0.3119981070403403
0.6,5.777013779153307,0.27072823187753536
0.6,6.422891175873347,0.23530839534239756
0.6,7.143388369471836,0.20488143140116355
0.6,7.947376367728809,0.17870194209913048
0.6,8.844790863488788,0.15613258156688203
0.6,9.846761806257609,0.1366337241188697
0.6,10.965758647812835,0.11975063236011708
0.6,12.2157532114384,0.10510079797721203
0.6,13.612402332175154,0.09236249954007135
0.6,15.173252604829072,0.0812644760997512
0.6,16.917969995581334,0.07157780341698727
0.6,18.86859741096429,0.0631085690730373
0.6,21.049843586455452,0.055692077410198285
0.6,23.489407118133766,0.049188024166509074
0.6,36.51108848092091,0.030139862718416965
0.6,56.94918830725493,0.018626320255528905
0.6,89.08949038150256,0.011579571175913225
0.6,139.71107987127866,0.0072287816903801785
0.6,219.54119683135684,0.004525935661808217
0.6,345.5600965682165,0.0028395787493455294
0.6,544.6528654869721,0.0017842086562430454
0.6,859.3957736559754,0.001122247309626475
0.6,1357.2251751763679,0.00070645173002922
0.6,2144.96695709172,0.0004450071684338183
0.6,3391.861599535932,0.00028036783499598225
0.6,5366.0520325541975,0.00017673027186043645
0.6,8492.409771900248,0.00011140878485381094
0.6,13444.176158531654,0.00007025020630346998
0.6,21288.19800238944,0.000044306839563298486
0.6,33715.100283593914,0.000027894058551890547
0.6,53404.07514530652,0.000017623965553818896
0.6,84601.01769044068,0.000011177942563896882
0.6,134034.79445686677,7.088769317699268e-6
0.6,212369.4044383573,4.509687408795096e-6
0.6,336505.47393816925,2.9049953977156686e-6
0.6,533227.8448543592,1.8720485141601456e-6
0.6,844986.5547121947,1.1163941556114416e-6
0.6,1.3390590471163352e6,8.025052928855152e-7
0.6,2.122071185132479e6,4.529340825044561e-7
0.8,2.6895892123916365,0.5779989818780921
0.8,2.988065169091642,0.4957970183872439
0.8,3.320424694564974,0.42251569122853
0.8,3.6906657964427,0.35877059009933293
0.8,4.103263392419625,0.30429080713790985
0.8,4.563227505792801,0.2582371217759324
0.8,5.076168347883995,0.21952606242979036
0.8,5.648369136667894,0.1870498713123771
0.8,6.286867848983738,0.15979176997535074
0.8,6.999548924717991,0.1368701516913871
0.8,7.795246035462926,0.11754351231314533
0.8,8.68385730555454,0.10119836483505577
0.8,9.67647455228979,0.0873310995353762
0.8,10.78552827492169,0.07552932694361625
0.8,12.02495023717824,0.06545522269957285
0.8,13.410355822571251,0.05683142977467802
0.8,14.959248572246782,0.04942951994500624
0.8,16.691249605825938,0.043060573354912174
0.8,18.62835496399377,0.03756787241954963
0.8,20.795224296672536,0.03282070009818063
0.8,23.21950468083062,0.028709492732279254
0.8,36.169863006640895,0.01699458186525606
0.8,56.517237989803355,0.010203845716347493
0.8,88.54246301828817,0.006193174715862544
0.8,139.01841896085645,0.003790388443283606
0.8,218.66453668176243,0.0023348921672771816
0.8,344.45123847834594,0.0014456580780919028
0.8,543.2512324437436,0.0008986267851012888
0.8,857.6251809563329,0.0005602954920744351
0.8,1354.989781577095,0.0003502157711038992
0.8,2142.1462061248826,0.0002193718419562887
0.8,3388.3036263970666,0.0001375601481013995
0.8,5361.565876282459,0.0000864036315037587
0.8,8486.75487860908,0.00005432923994731732
0.8,13437.050098475247,0.000034171445382994905
0.8,21279.21939180141,0.00002152959263430663
0.8,33703.789691007594,0.00001355021318148485
0.8,53389.828638524305,8.590597101478212e-6
0.8,84583.0753178988,5.440412351212298e-6
0.8,134012.19916346445,3.44501207368676e-6
0.8,212340.95101506403,2.1400892691964477e-6
0.8,336469.64537571755,1.3504624599416752e-6
0.8,533182.7317275356,8.498094276808244e-7
0.8,844929.7531558116,5.396886594385656e-7
0.8,1.338987534914894e6,3.3895965118706264e-7
0.8,2.1219811477319486e6,2.1364768449653098e-7
1.,2.5907177085490374,0.40231116905213204
1.,2.882773352090493,0.3308932770588096
1.,3.2083979420249102,0.2707453197467904
1.,3.571554958953113,0.22128901534657688
1.,3.9766847226404356,0.18112871976405817
1.,4.428762220973108,0.1486728437605041
1.,4.933361939790011,0.12244761680993907
1.,5.496730544614633,0.1012066051850626
1.,6.125868514263178,0.08394040230442579
1.,6.828621643808914,0.06984766889233908
1.,7.613783654318799,0.05829722186093421
1.,8.49121128033752,0.04879245669734414
1.,9.47195335269172,0.04094163214145878
1.,10.568395569368588,0.03443446437997158
1.,11.79442291993311,0.029023876594804696
1.,13.165601869723401,0.024512061043949877
1.,14.699384708741018,0.020739816486362268
1.,16.415338780560276,0.017578287631207307
1.,18.335403625122126,0.014922768662344548
1.,20.484179439536806,0.012687547286429056
1.,22.889250676198834,0.010802911534117261
1.,35.750239234472396,0.00575399481995564
1.,55.98439130736441,0.003124561766835388
1.,87.86644318224802,0.0017268243365361488
1.,138.16161300142207,0.0009701100569925164
1.,217.57968329706435,0.000553391710488839
1.,343.0789202836014,0.00032017559338076723
1.,541.5167211676721,0.000187652920974884
1.,855.434454689688,0.00011127086917890836
1.,1352.224521645311,0.0000666546430879103
1.,2138.6574998612487,0.00004028138374144086
1.,3383.9040344475998,0.00002453087142219089
1.,5356.019453335498,0.000015035031431469389
1.,8479.76468238713,9.26180137723341e-6
1.,13428.241905064626,5.736295879532927e-6
1.,21268.1228679818,3.565729662704874e-6
1.,33689.812021286794,2.236734525436779e-6
1.,53372.22410568607,1.3996760771881727e-6
1.,84560.90375407066,8.722297381722209e-7
1.,133984.27858741913,5.461889277841899e-7
1.,212305.79347955424,3.5104184655448283e-7
1.,336425.3782825226,2.1559047340196005e-7
1.,533126.9929778265,1.3825281006629096e-7
1.,844859.573450589,8.693575593970852e-8
1.,1.3388991714974493e6,5.441916629462632e-8
1.,2.121869899887911e6,3.5588002374271104e-8
