"t","\alpha","\chi","v_F","\rho_t","x","y","z","\rho","\phi","\dot x","\dot y","\dot z","\ddot x","\ddot y","\ddot z","k_x","k_y","k_z","k_\rho","k_\phi","k_\rho^(+)","k_\rho^(-)","s_x","s_y","s_z","L_x","L_y","L_z","J_x","J_y","J_z","E"
12.935323383084578,"1/2",1,1,1,0.3949227264519231,-1.4470716558605858,-4.311777580597418,1.499993445673453,-1.304372664506555,0.5569832809588547,0.151998199287504,-0.3333344607903744,-0.05846263680786993,0.21421226523612044,-4.262616173586096e-7,0.44568627810993505,-0.36701156559624637,0.,0.47140450918654725,0.5746641563403257,0.47141251672088147,0.47140450918608945,0.38597539901388656,-0.3178411416982878,0.,-1.5824722403578537,-1.9217001019343238,0.4999987723342269,-1.1964968413439672,-2.239541243632612,0.4999987723342269,0.19244961720021453
13.034825870646767,"1/2",1,1,1,0.45004092628681375,-1.4308904555248123,-4.3449451907481516,1.4999947770059394,-1.2660739758963957,0.5507557520001578,0.17320946491990602,-0.33333450325680686,-0.06671069526193964,0.2121341739751601,-4.273136756029408e-7,0.4594125882699573,-0.34967776817102453,0.,0.4714050066023471,0.572113277632059,0.47141182922762764,0.4714050066535634,0.3978622952101149,-0.3028293150442001,0.,-1.5193307371262401,-1.9961225159727116,0.49999978101383863,-1.1214684419161252,-2.298951831016912,0.49999978101383863,0.1924500054419217
13.134328358208956,"1/2",1,1,1,0.5044986625326465,-1.4126092446598026,-4.37811280514267,1.4999945928554435,-1.2277752989611135,0.5437101266754986,0.1941977147401096,-0.3333345464875112,-0.07480227033919207,0.20941908513522267,-4.4970792475723137e-7,0.4724646695772383,-0.3318307628809566,0.,0.47140503077263063,0.5687227543685566,0.47141210001727885,0.4714050307884981,0.4091656784256136,-0.28737335923586826,0.,-1.452792512109377,-2.0685036198536073,0.4999997839593155,-1.0436268336837635,-2.3558769790894756,0.4999997839593155,0.19245000657563238
13.233830845771145,"1/2",1,1,1,0.5582159512951491,-1.3922548651508804,-4.411280423989815,1.4999928859220113,-1.1894765969138774,0.5358775088254787,0.2148702527568105,-0.3333345928929065,-0.08263334844620687,0.20609892900046467,-4.830405208336054e-7,0.4848233502263121,-0.3134967590580287,0.,0.4714045795154657,0.564497562832543,0.4714133338166457,0.47140457954206266,0.4198689814704915,-0.2714959270393057,0.,-1.3829221162169338,-2.138691753946489,0.4999987765058086,-0.9630531347464424,-2.4101876809857945,0.4999987765058086,0.19244961880577882
13.333333333333334,"1/2",1,1,1,0.6111151083436227,-1.3698599526947492,-4.444448047619423,1.4999926551962506,-1.1511778408406839,0.5272656792235171,0.23521242697900804,-0.3333346426149781,-0.0904644265532217,0.20277877286570667,-5.163731169099794e-7,0.4964714686237008,-0.29470327580617955,0.,0.47140459544438074,0.559445026889902,0.4714136459191922,0.4714045954803987,0.4299565128683079,-0.2552202912037455,0.,-1.309793398783823,-2.2065416494233543,0.49999875819964146,-0.8798368859155152,-2.4617619406271,0.49999875819964146,0.19244961175968434
13.432835820895523,"1/2",1,1,1,0.6631186001704115,-1.345457379310763,-4.477615676361508,1.499993945799033,-1.112879122513524,0.5178746378696136,0.2552242374067023,-0.33333469565372575,-0.09829550466023652,0.19945861673094867,-5.497057129863534e-7,0.5073919630565485,-0.27547787300474624,0.,0.47140509288800925,0.5535725698653422,0.47141300829678723,0.47140509292068206,0.43941345347835997,-0.23857036048558344,0.,-1.2334840426567764,-2.271906207841841,0.49999975937257757,-0.7940705891784163,-2.5104765683274244,0.49999975937257757,0.19244999711215605
13.532338308457712,"1/2",1,1,1,0.7141489450870031,-1.3190802477411048,-4.510783310530135,1.4999938052370796,-1.0745804164099424,0.5077088215694725,0.27489156238846685,-0.3333347512631677,-0.10588978929867704,0.19556326754159337,-5.628741020605312e-7,0.5175678393616628,-0.25584817152526024,0.,0.4714051441425649,0.5468877059763919,0.47141327715621767,0.471405144119617,0.4482259410841286,-0.22157054348276362,0.,-1.154075662145795,-2.3346363718597303,0.49999981197080734,-0.7058497210616664,-2.556206915342494,0.49999981197080734,0.1924500173572553
13.631840796019901,"1/2",1,1,1,0.7641311143184445,-1.2907671407458365,-4.543950950283145,1.4999920571452137,-1.036281685648938,0.4968129079103426,0.2941275353323156,-0.33333480802323284,-0.11311807524983433,0.19107978862976763,-5.780032074830647e-7,0.5269840919324632,-0.2358429693247155,0.,0.4714046939171648,0.5394001878875568,0.47141456348248667,0.4714046938849289,0.45638105924185157,-0.20424575580727636,0.,-1.0716588845806396,-2.3945898653206164,0.499998798607941,-0.615277825338788,-2.598835621127893,0.499998798607941,0.19244962731279142
13.73134328358209,"1/2",1,1,1,0.8129933303284327,-1.2605622014827553,-4.577118595758818,1.4999917396324443,-0.9979828980825974,0.48519776181826174,0.3129173909715051,-0.33333486628868164,-0.12034636120099161,0.1865963097179419,-5.931323129055981e-7,0.5356279725133377,-0.21549208930843622,0.,0.47140469711167404,0.5311220891994352,0.47141495787637555,0.47140469708061056,0.4638668521573536,-0.18662139070757086,0.,-0.9863328492125635,-2.451632753399391,0.4999987448608601,-0.5224659970552099,-2.638254144106962,0.4999987448608601,0.19244960662543864
13.83084577114428,"1/2",1,1,1,0.8606640277007536,-1.2285098197334194,-4.6102862471069415,1.4999929819034228,-0.9596841452309173,0.47286338329322986,0.3312611293060354,-0.33333492605951404,-0.12757464715214892,0.18211283080611615,-6.082614183281315e-7,0.5434868543182088,-0.1948253847501957,0.,0.4714051944707073,0.5220655908782922,0.4714143794255899,0.4714051944259096,0.4706723224838687,-0.16872333818307714,0.,-0.8982007919011457,-2.5056299699466518,0.4999997370884934,-0.42752846941727696,-2.674353308129729,0.4999997370884934,0.1924499885349582
13.930348258706468,"1/2",1,1,1,0.9070717117616336,-1.1946545727054363,-4.643453904489476,1.4999928794378288,-0.9213854050227659,0.4598155175003722,0.3491468190241805,-0.3333349879245001,-0.134500742842839,0.1771248445939322,-6.394146018186685e-7,0.5505481744454406,-0.17387275210553152,0.,0.47140527336251803,0.5122429495976343,0.471414654102795,0.4714052733361249,0.4767874942933108,-0.15057783796265006,0.,-0.8073701096487611,-2.5564450702382344,0.4999998392148052,-0.3305826153554503,-2.7070229082008845,0.4999998392148052,0.19245002784347032
14.029850746268657,"1/2",1,1,1,0.9521480209124223,-1.1590459041105967,-4.676621568190293,1.4999910871611848,-0.8830866404409258,0.446111265141449,0.3664955387629654,-0.3333350529189546,-0.14095472957151653,0.17158442215564507,-6.669739331999374e-7,0.5568014360295231,-0.1526649209809886,0.,0.4714048255175429,0.5016684720658489,0.47141599914502386,0.47140482553888163,0.48220340445423554,-0.13221148487459408,0.,-0.7139560621657581,-2.6039496049349955,0.4999988214581176,-0.2317526577115226,-2.7361610898095896,0.4999988214581176,0.19244963610771115
14.129353233830846,"1/2",1,1,1,0.995828773224801,-1.121738421900692,-4.709789238494649,1.4999906775545864,-0.8447878162384589,0.43176482504832914,0.38329297268699547,-0.33333512065563115,-0.14740871630019406,0.16604399971735792,-6.945332645812062e-7,0.562238603254737,-0.1312333151235998,0.,0.4714048166613364,0.4903586960477659,0.47141648365205036,0.47140481664366096,0.48691211244575827,-0.11365119776583658,0.,-0.6180812553011074,-2.6480253230754225,0.4999987323408598,-0.13116914285534909,-2.761676520841259,0.4999987323408598,0.19244960180631754
14.228855721393035,"1/2",1,1,1,1.038050069421735,-1.0827869803856476,-4.742956915675402,1.4999918638176468,-0.8064890234496437,0.4167761972210124,0.3995391207962705,-0.3333351911345297,-0.15386270302887156,0.16050357727907077,-7.22092595962475e-7,0.5668517838695435,-0.10960937289123734,0.,0.4714053139547186,0.47833027115484433,0.4714159737875369,0.47140531393950136,0.4909067002959664,-0.09492424139557963,0.,-0.5198725331773381,-2.6885535884669896,0.499999714243299,-0.028965832881371667,-2.7834778298625693,0.499999714243299,0.19244997974177708
