"\rho_m1","\varphi1","\rho_m2","\varphi2","\rho_m3","\varphi3","\rho_m4","\varphi4"
4.4730995061800645,0.44711726113776673,4.426158452954287,0.1202699743869126,4.257034840602895,0.03456584045224303,4.135235566463437,0.010072102402307043
4.584983372280256,0.436206598281569,4.532554840448328,0.11468985354340627,4.358924989868121,0.03219812247373357,4.233869001450888,0.009165823376863043
4.699867705705805,0.42554389298487194,4.6417775071820735,0.10935596909131065,4.46353205926142,0.029986982029575768,4.3351405035740855,0.008338893737744994
4.8178292774105715,0.4151247138161074,4.753895183819416,0.10425860965777338,4.570921950059367,0.027922694051463033,4.43911393480336,0.007584657657306539
4.938946565748913,0.4049446523413963,4.868978379551046,0.09938834087725205,4.681162268461747,0.02599606697572713,4.545854808646941,0.006896979072604266
5.063299800933408,0.394999324280824,4.987099428124854,0.09473600775548481,4.794322370002425,0.024198421479536394,4.65543033340847,0.00627020619020355
5.190971017548225,0.3852843703497611,5.108332534904936,0.090292735763393,4.910473404933555,0.02252156909944049,4.767093659978073,0.005703039922321656
5.322044111888033,0.37579545715009355,5.23275382499358,0.08604993078977383,5.029688364616496,0.02095779088198194,4.88123436361118,0.005188030377713413
5.456604880133548,0.36652827975167185,5.360441392451226,0.08199927807389475,5.152042128953418,0.01949981619586837,4.9984976390839035,0.004718057019283293
5.594741069473252,0.35747856338027595,5.491475350650046,0.07813274023136113,5.2776115148942395,0.018140801816624176,5.118955996798116,0.004289390298395089
5.73654243361153,0.34864206499746847,5.62593788379732,0.07444255447897628,5.4064753260540765,0.016874311377685507,5.242683736684892,0.0038985805445316585
5.882100791763837,0.340014574860795,5.763913299665488,0.07092122915680782,5.538714403477077,0.01569429526650797,5.369757025239062,0.0035424408797311447
6.031510100975824,0.3315919175326178,5.905488083566314,0.06756153963837729,5.674411677583023,0.014595071030359603,5.500253973213933,0.0032180306539740223
6.184866509958253,0.32336995419055964,6.0507509536072845,0.06435652371283918,5.813652221333816,0.013571304343992632,5.634254709171399,0.002922639469454721
6.342268415207755,0.31534458478676874,6.199792917269012,0.061299476516242846,5.956523304657518,0.012617990580246615,5.771841450164512,0.0026537718292095826
6.503816526769308,0.30751174971926876,6.352707329343029,0.05838394508250748,6.103114450168233,0.011730437014743628,5.913098573960499,0.0024091324347613992
6.669613936018231,0.29986743148643624,6.50958995127018,0.0556037225785913,6.2535174902209425,0.010904245687105511,6.058112690613827,0.002186612164622023
6.839766187849353,0.29240765620802495,6.670539011920379,0.05295284228252536,6.407826625340841,0.010135296933466412,6.206972712057604,0.0019842747504662927
7.014381362451221,0.2851284948243838,6.835655269855363,0.050425571357503196,6.566138484067631,0.009419733598381077,6.359769920262791,0.0018003441556993273
7.193570138728885,0.27802606514285416,7.005042077116804,0.04801640447007863,6.728552184255895,0.00875394592845777,6.516598037331524,0.001633192652117295
7.377445865492969,0.2710965334702981,7.178805444582872,0.045720057295718056,6.8951693958733085,0.008134557145092022,6.677553295433182,0.0014813295921112962
7.566124638843215,0.2643361159730653,7.357054108937312,0.043531459950474596,7.066094405339455,0.007558409689464007,6.842734505934909,0.001343390864494044
7.7597253814430065,0.2577410799591988,7.539899601295758,0.04144575038339391,7.2414341814485566,0.007022552129417336,7.012243128484848,0.0012181290160129868
7.958369924335369,0.2513077450552105,7.7274563175351,0.039458267760408346,7.4212984429204845,0.006524226714888202,7.186183342213842,0.0011044040167397689
8.162183098518826,0.24503248406212091,7.919841590372467,0.03756454586692358,7.605799727625136,0.006060857566138582,7.364662117055135,0.0010011746480706341
8.371292813974115,0.2389117242036197,8.11717576324144,0.03576030655302846,7.795053463526249,0.00563003947710467,7.547789285497104,0.000907490487244795
8.585830141436814,0.23294194819293648,8.319582266014063,0.03404145324225669,7.989178041391582,0.0052295273146469165,7.7356776149871385,0.0008224844609755897
8.803739952220383,0.22717617863025463,8.527187692618249,0.032404064522080396,8.188294889317428,0.0048572259933303275,7.928442882344873,0.0007453659394382856
9.025497069578929,0.22159444345077314,8.740121880601235,0.030844387831807187,8.392528549116376,0.004511181004526562,8.126203950521042,0.0006754143421122462
9.253142926118274,0.21614277613227506,8.958517992690819,0.029358833261269434,8.602006754618287,0.004189569478071209,8.329082842423313,0.0006119732283969557
9.48682633791253,0.21081865829115665,9.182512600407271,0.027943967471621964,8.816860511935507,0.0038906917543918545,8.53720482125506,0.0005544448406921296
9.726699398904827,0.2056195959160736,9.412245769779982,0.026596507747688847,9.037224181744495,0.003612963444911208,8.750698469718015,0.0005022850747988124
9.97291761748031,0.2005431185448049,9.647861149224077,0.025313316189607558,9.263235563637128,0.003354907958593909,8.969695771386874,0.0004549988487480625
10.225640038612653,0.19558677915981812,9.889506059633527,0.024091394049995458,9.49503598259615,0.003115149472717983,9.194332193697079,0.00041213584362817236
10.48502937267387,0.1907481542409729,10.137331586748557,0.022927876221497615,9.732770377650505,0.0028924063262877856,9.424746773272448,0.00037328659062864556
10.751252082642553,0.18602484479262124,10.391492675856451,0.021820025878353373,9.976587392767463,0.0026854848149433803,9.661082203023671,0.00033807887991313184
11.02447849817372,0.18141447691437199,10.652148228886324,0.020765229274531057,10.226639470039853,0.0024932733667418203,9.903484921238212,0.0003061744678943075
11.304882938001665,0.17691470234307988,10.919461203959687,0.019760990700013987,10.483082945227965,0.002314737078772597,10.152105202814544,0.0002772660607366938
11.592643852562583,0.1725231988005758,11.193598717460228,0.018804927595967216,10.746078145717167,0.0021489125952073715,10.407097252588018,0.0002510745531779585
11.887943948099256,0.1682376707638922,11.474732148687714,0.01789476582876213,11.015789490953638,0.0019949033080605178,10.668619301202304,0.00022734650293771913
12.190970295168373,0.16405585048407376,11.763037247162364,0.017028335122178204,11.292385595422088,0.0018518748626406695,10.936833703437836,0.0002058518222777689
12.501914460246406,0.15997549866138722,12.05869424264777,0.016203564646527092,11.57603937423098,0.0017190509503949335,11.211907038876141,0.00018638166945225243
12.820972640932174,0.15599440510579804,12.361887957961969,0.015418478762947685,11.866928151372111,0.0015957093725785835,11.494010215149492,0.0001687465239088173
13.148345813247897,0.15211038927686127,12.672807924648055,0.014671192920693944,12.165233770723235,0.001481178358916699,11.783318573695048,0.0001527744302481968
13.48423988213912,0.14832130082831554,12.991648501577322,0.013959909704873222,12.471142709863912,0.0013748331261547511,12.080011998546178,0.00013830939698114057
13.828865803668428,0.14462502047488093,13.318608996559929,0.013282915031785476,12.7848461967766,0.0012760926621175116,12.384275027507822,0.00012520993720897442
14.182439728504892,0.1410194605643331,13.653893791039588,0.012638574488758207,13.106540329506585,0.0011844167216058757,12.69629696645262,0.00011334773923495558
14.545183151312333,0.1375025655706149,13.997712467950999,0.012025329815160754,13.436426198856331,0.0010993030211558644,13.016272006619722,0.00010260645608029701
14.917323063080213,0.13407231254177554,14.350279942820459,0.011441695521112988,13.77471001419156,0.0010202846203606565,13.344399344876537,0.00009288060372304591
15.299092113205328,0.13072671144150033,14.711816598192105,0.0108862556402701,14.121603232438295,0.0009469274781128559,13.68088330710693,0.00008407455867253934
15.690728774695787,0.1274638054559517,15.082548421464475,0.010357660612964843,14.477322690352139,0.0008788281727586653,14.025933474816828,0.00007610164624744085
16.092477490787612,0.1242816714297011,15.462707146223787,0.00985462429591749,14.842090740142863,0.0008156117757672325,14.3797648150144,0.00006888331162613338
16.50458883787443,0.1211784201137058,15.852530397162914,0.009375921094676996,15.216135388539705,0.0007569298691060905,14.742597813357936,0.0000623483663898929
16.927319693976976,0.11815219634042597,16.25226183867695,0.00892038321493371,15.59969043938472,0.0007024586970771206,15.114658610964655,0.000056432303876347504
17.36093341065808,0.1152011791469751,16.662151327228642,0.008486898028839708,15.992995639843668,0.0006518974439064134,15.496179144675732,0.00005107667723347594
17.80569998854984,0.11232358184660249,17.08245506757933,0.008074405552485814,16.39629683032638,0.0006049666288958181,15.887397290975592,0.00004622853457251005
18.261896263651558,0.10951765200751484,17.513435772983307,0.007681896030712632,16.80984609821053,0.0005614066114341548,16.28855701362977,0.00004183990609925561
18.729806088986944,0.10678167144378069,17.955362829446077,0.007308407625473391,17.233901935465347,0.0005209761986321877,16.699908515201614,0.00003786733854275947
19.20972051241212,0.10411395619773085,18.40851246414947,0.006953024204018325,17.66872940027403,0.00048345134878814927,17.121708392355,0.00003427147260852662
19.701937968897408,0.10151285640819903,18.873167918149154,0.006614873223231458,18.11460028275634,0.000448623964310306,17.554219795312516,0.000031016659551558465
20.206764475774904,0.0989767561450844,19.34961962345271,0.006293123706519567,18.57179327489501,0.00041630076812053504,17.997712591418278,0.00002807061331185444
20.724513832672976,0.09650407320276203,19.83816538458925,0.005986984309728645,19.040594144772687,0.00038630225793873557,18.45246353290301,0.0000254040949670821
21.255507829269746,0.09409325884210777,20.339110564784175,0.005695701472644045,19.521295915228333,0.0003584617332029872,18.918756428986978,0.000022990626544946352
21.800076451423234,0.09174279752901306,20.852768276855723,0.00541855765271564,20.014199047045114,0.00033262438971541565,19.39688232241749,0.000020806231501836974
22.35855809169599,0.08945120663853234,21.379459578952872,0.005154869637737803,20.51961162678454,0.000308646477419573,19.887139670559343,0.00001882919941543583
22.927885126307167,0.08723002531555568,21.919513675256912,0.004903986934305182,21.03784955938425,0.00028639451701263283,20.389834531153507,0.000017039872659560083
23.51181845306217,0.0850636033955701,22.473268121772506,0.004665290228957963,21.569236765640174,0.00026574457137559673,20.905280752442714,0.000015420453032231356
24.110833311977842,0.08295026447743561,23.041069037336882,0.004438189919024386,22.11410538469669,0.00024658156806790874,21.43380017013122,0.000013954826483533733
24.72530290158708,0.08088879671001117,23.623271319979253,0.0042221247102628675,22.672795981671324,0.00022879866938015276,21.975722805573373,0.000012628404282426057
25.355609885161307,0.07887800802497649,24.22023886876583,0.004016560278500729,23.245657760544123,0.0002122966866706509,22.531387072816077,0.000011427979073461354
26.002146643839634,0.07691672643011428,24.83234481126916,0.003820987992560984,23.83304878244478,0.0001969835359295997,23.101139989111903,0.000010341594455172458
26.665315535206588,0.07500380024977762,25.45997173680409,0.003634923695862202,24.435336189474054,0.0001827737317186234,23.685337391201827,9.358426814127955e-6
27.345529166018476,0.07313809829232601,26.10351193557631,0.0034579065441691288,25.05285853616517,0.00016958868644476984,24.28434415710094,8.468678272708924e-6
28.04321065979298,0.07131851000454209,26.763367643892916,0.003289497897063123,25.685925655445462,0.0001573559144230457,24.89853443360263,7.663479712556766e-6
28.758793922195306,0.06954394559837147,27.439951295588532,0.003129280260791206,26.33505668007143,0.00014600440623689008,25.52829186958925,6.934802931704379e-6
29.492723924491575,0.06781333610013118,28.133685779824056,0.0029768562802407112,27.00065700542167,0.00013547081353387287,26.174009855208926,6.27538108049321e-6
30.24545699192228,0.06612563336484124,28.845004705419292,0.0028318477778726922,27.683142331925882,0.00012569632425893194,26.83609176727042,5.678636600288351e-6
31.017461098961736,0.06447981005340485,29.57435267188483,0.002693894837531438,28.382938924288126,0.00011662634000137294,27.514951220886566,5.138615961450894e-6
31.809216175264936,0.06287485956837695,30.3221855473225,0.0025626549311296245,29.100483878809875,0.0001082101759990436,28.21101232752588,4.649930562242739e-6
32.62121441182664,0.06130979597359311,31.08897075336839,0.002437802086288459,29.83622539438756,0.00010040078229866653,28.924709959631432,4.207703209783455e-6
33.45396057316819,0.059783653885334895,31.875187557356288,0.0023190260930899087,30.59062305362393,0.00009315448453529677,29.65649002201862,3.807519658130942e-6
34.30797232047537,0.058295488329,32.681327371884464,0.002206031748173419,31.36414810945746,0.00008643074303386494,30.40680973013273,3.445384727649768e-6
35.18378054239438,0.05684437457168779,33.50789406197295,0.0020985381344826065,32.15728377941388,0.00008019192893807503,31.17613789546487,3.117682574184516e-6
36.08192969362857,0.05542940793305442,34.35540426000337,0.0019962779350380998,32.97052554734081,0.00007440311618712551,31.96495521817524,2.821140717074469e-6
37.00297814265304,0.054049703574927735,35.224387688638295,0.0018989967791811025,33.804381472822165,0.00006903188823601852,32.77375458719363,2.5527974715553417e-6
37.94749852887098,0.052704396272083634,36.11538749192182,0.0018064526197983225,34.65937250846381,0.00006404815849000758,33.60304138792787,2.309972464401778e-6
38.916078122780995,0.051392640175350855,37.02896057476856,0.0017184151401026197,35.536032825186176,0.00005942400349395285,34.453333817816144,2.090239941765665e-6
39.90931919759221,0.05011360855588311,37.96567795105315,0.0016346651886052677,36.43491014586322,0.00005513350798163006,35.32516320991559,1.8914046055278903e-6
40.92783941060857,0.04886649353597501,38.92612510051779,0.0015549942409749248,37.356566087400985,0.00005115262095280839,36.219074364695516,1.7114797392742508e-6
41.96963856169342,0.04765349592086718,39.91090233472124,0.0014792038875354266,38.30157651151651,0.00004745902200203144,37.13562589026487,1.5486674074669114e-6
43.0379047198116,0.04647066377930031,40.920625172257694,0.0014071053452094414,39.27053188442931,0.00004403199717683022,38.0753905512437,1.4013405317682428e-6
44.133490090861415,0.04531705958179049,41.9559247234802,0.0013385189927677288,40.26403764567414,0.00004085232369298645,39.03895562651386,1.2680266669408403e-6
45.257076045144885,0.044191984431448575,43.017448084969175,0.0012732739282944833,41.28271458629157,0.0000379021628808883,40.02692327601052,1.1473933154990214e-6
46.4093613842277,0.04309475373818935,44.10585874399249,0.0012112075478278971,42.327199236618746,0.00003516496078064562,41.03991091686905,1.0382346354355473e-6
47.591062785545255,0.042024697137198266,45.22183699321017,0.0011521651441818294,43.39814426391715,0.00003262535584411488,42.0785516091086,9.394594091173315e-7
48.80291525792557,0.04098115838838393,46.36608035588249,0.0010959995249993054,44.49621888010947,0.000030269093239720928,43.1434944510825,8.50080153890279e-7
50.04567261090845,0.03996349525661061,47.53930402184776,0.001042570649131535,45.622109259840364,0.000028082945291358485,44.235404984989806,7.692032662144402e-7
51.320107930204166,0.038971079381203685,48.74224129454201,0.0009917452804773666,46.77651896915656,0.000026054637615309474,45.354965612658496,6.960201013837465e-7
52.62701406464009,0.03800329613121106,49.975644049339934,0.0009433966584575708,47.96016940506824,0.000024172780549822776,46.50287602188292,6.297989001390776e-7
53.967204127301976,0.03705954444633029,51.240283203504006,0.0008974041843361305,49.17380024625389,0.00002242680550050036,47.67985362356326,5.698774818759275e-7
55.34151200900385,0.036139236666944234,52.53694919803491,0.0008536531226369639,50.41816991520947,0.000020806905851116323,48.88663399996669,5.156566317423888e-7
56.75079290437934,0.03524179835460221,53.86645249172506,0.0008120343169390807,51.694056052099796,0.000019303982114281036,50.12397136429357,4.6659411581216774e-7
58.19592385090888,0.03436666810417326,55.22962406772349,0.0007724439193663862,53.00225600064246,0.000017909591019263685,51.39263903194468,4.221992647387913e-7
59.6778042814982,0.0335132973486423,56.62731595292917,0.0007347831331199847,54.343587306313154,0.00001661589825576678,52.69342990371431,3.820280719505068e-7
61.197356592533126,0.03268115015680192,58.060401750537224,0.0006989579674311808,55.718888227170225,0.000015415634612344124,54.027156961251514,3.456787575506066e-7
62.7555267222371,0.031869703027944424,59.52977718607079,0.0006648790043423435,57.12901825763911,0.000014302055266645631,55.39465377502489,3.127877537195146e-7
64.35328474439699,0.031078444681474627,61.03636066724014,0.000632461176750471,58.574858665578844,0.000013268902001937154,56.79677502531024,2.830260715978828e-7
65.98979845501528,0.030307714932078646,62.58109385797859,0.0006016235571747659,60.05731304295627,0.000012310368140367863,58.23439703611234,2.56096013439013e-7
67.66749003547929,0.02955629060500531,64.16494226701428,0.0005722891567347854,61.577307870477526,0.000011421065998345648,59.70841832290612,2.3172819723079937e-7
69.3879091369428,0.02882346542612721,65.78889585134581,0.0005443847338498638,63.13579309653587,0.00001059599668323903,61.21976015409106,2.096788641210192e-7
71.15212677226289,0.028108787336762833,67.45396963499863,0.0005178406121935547,64.73374273082946,9.830522063512887e-6,62.76936712663078,1.8972744178056595e-7
72.96124131480342,0.02741181432715205,69.16120434344884,0.0004925905074588285,66.3721554530207,9.120338756370154e-6,64.35820775659701,1.7167433938790762e-7
74.81637918988183,0.026732114299784334,70.9116670541117,0.000468571362510739,68.05205523682687,8.461453988095983e-6,65.98727508409107,1.5533895224094625e-7
76.71869558519825,0.02606926492615964,72.70645186330025,0.00044572319052334024,69.77449198990321,7.85016319265701e-6,67.65758729403971,1.4055785606508372e-7
78.6693751741664,0.0254228535001342,74.54668057007213,0.0004239889257167063,71.54054220998273,7.283029223680253e-6,69.37018835251115,1.2718317300175087e-7
80.66963285960455,0.0247924767859137,76.43350337739118,0.00040331428132817673,73.35130965759109,6.756863063924036e-6,71.12614865908633,1.1508109296027213e-7
82.72071453650511,0.024177740862203458,78.36809961104228,0.00038364761446932095,75.20792604581995,6.268705924585877e-6,72.92656571579657,1.0413053556689782e-7
84.82389787395645,0.023578260963340956,80.35167845674914,0.000364939797536704,77.11155174762129,5.815812634520536e-6,74.77256481324781,9.422193934729586e-8
86.98049311660832,0.022993661318046046,82.3854797159551,0.0003471440958603651,79.06337652090338,5.395636226642437e-6,76.6652997333712,8.525616605415055e-8
89.19184390625466,0.022423574986318622,84.4707745807401,0.0003302160512889822,81.06462025217942,5.005813635321923e-6,78.6059534711437,7.714350918434454e-8
91.4593281241558,0.02186764369496496,86.60886642835756,0.00031411337142509037,83.1165337188341,4.644152424924613e-6,80.59573897335908,6.980279679320446e-8
93.78412882281084,0.021325569956283184,88.80109163588797,0.0002987958242374136,85.22039937088543,4.308618475195875e-6,82.6358998974095,6.316057962979983e-8
