"t","\alpha","\chi","v_F","\rho_t","x","y","z","\rho","\phi","\dot x","\dot y","\dot z","\ddot x","\ddot y","\ddot z","k_x","k_y","k_z","k_\rho","k_\phi","k_\rho^(+)","k_\rho^(-)","s_x","s_y","s_z","L_x","L_y","L_z","J_x","J_y","J_z","E"
21.243781094527364,"1/2",-1,1,1,-0.8772817736680142,1.590661939542048,0.15701915984802375,1.8165430675648093,2.0748057273847182,-0.5514646346001139,-0.2346114706260202,0.047917030968156374,0.08547512329356564,-0.138305683011651,-0.0040701007073929655,-2.7839259684838304,1.270149731097092,0.,2.4566807282747973,-2.8666644186172667,2.456680728274799,1.627723181641232,0.4548917068700022,-0.20754164647341494,0.,-0.19943784365805867,-0.43712971665042694,3.3140058716491563,0.2554538632119435,-0.6446713631238419,3.3140058716491563,1.237242797271291
21.417910447761194,"1/2",-1,1,1,-0.9719938326148629,1.5477522774009769,0.16530124022427234,1.8276512585395608,2.1315525406106985,-0.5362748160931834,-0.2580079913050336,0.047208640774565415,0.08881565137258726,-0.13042781818345853,-0.004067712982243617,-2.8505806080571183,1.1296232309201861,0.,2.472640049653648,-2.8144291250455815,2.4726400496536436,1.5692473351509888,0.4648324907103317,-0.18420302815108497,0.,-0.18672812105725636,-0.471204509871102,3.3140058144025706,0.2781043696530754,-0.655407538022187,3.3140058144025706,1.2372427802405834
21.592039800995025,"1/2",-1,1,1,-1.0640134730903728,1.5008878632516307,0.17345997878606217,1.839779619675651,2.1874856105069878,-0.5205564550665341,-0.28003593784294434,0.04650023155274189,0.09154974764839476,-0.12259920151768268,-0.004070218655353144,-2.90769640445344,0.9869427157403161,0.,2.4867752881079976,-2.753925732163414,2.4867752881079928,1.5099335015916067,0.47346938710002606,-0.16070699884922776,0.,-0.1711950625353738,-0.504368956632803,3.314005896748475,0.30227432456465225,-0.6650759554820308,3.314005896748475,1.2372428104669262
21.766169154228855,"1/2",-1,1,1,-1.1532579610198355,1.4503060022760608,0.18149529852595886,1.8529412901907059,2.2425928616752904,-0.5044163633253281,-0.3007078646652431,0.045790963014382444,0.09369223039597391,-0.11485936684610014,-0.00407725693909776,-2.955340943569933,0.8429533205228008,0.,2.499167542764426,-2.685799631081939,2.499167542764431,1.4499189652719997,0.48082337365510663,-0.13714548241528685,0.,-0.152992064551734,-0.5363804867992139,3.314006081570646,0.32783130910337266,-0.6735259692145008,3.314006081570646,1.2372428735751675
21.940298507462686,"1/2",-1,1,1,-1.2396628354787094,1.3962411988635985,0.18940698291457123,1.8671511537824603,2.29686206305743,-0.48795814378999425,-0.32004362260728497,0.045080071127073656,0.0952613766849057,-0.10724626256964499,-0.004088400636268194,-2.9936581736944685,0.6984662025504758,0.,2.509895387193105,-2.610726183426952,2.5098953871931062,1.3893441232064614,0.486922549755869,-0.1136064722594769,0.,-0.13229437609288341,-0.5670197625570147,3.3140062842872062,0.3546281736629856,-0.6806262348164915,3.3140062842872062,1.2372429404003307
22.114427860696516,"1/2",-1,1,1,-1.32318130271425,1.3389239352656792,0.1971946899465133,1.8824255800110434,2.3502809564896157,-0.47128149196743074,-0.33806996336362,0.04436687988547507,0.09627873996560123,-0.09979589991319404,-0.004103169261345583,-3.022862041936134,0.5542520556803738,0.,2.519034977237906,-2.52940163550263,2.51903497723791,1.3283514638554914,0.4918015274960893,-0.09017348586204994,0.,-0.10929556227210893,-0.59609234311068,3.3140063838871674,0.3825059652239804,-0.68626582897273,3.3140063838871674,1.237242972291747
22.28855721393035,"1/2",-1,1,1,-1.4037835246306525,1.2785795168431167,0.20485796794062947,1.8987821794284976,2.402837392882598,-0.45448063101360636,-0.35481949862782597,0.04365081363252094,0.09669114870403504,-0.09258447654996818,-0.004121363129727523,-3.0432297052166364,0.41103551035786323,0.,2.526660170958853,-2.44253435794954,2.5266601709588556,1.2670845280209029,0.49550078952190263,-0.06692508934003094,0.,-0.0842038994033514,-0.623429853387241,3.3140062886599866,0.4112968901185512,-0.6903549427272719,3.3140062886599866,1.2372429426658
22.46268656716418,"1/2",-1,1,1,-1.4814555482282346,1.2154271449801288,0.2123962737454103,1.916239464714879,2.4545193265241694,-0.4376439723935055,-0.3703301303824522,0.042931400997242256,0.09656317465754753,-0.08563609572200664,-0.004142124594226357,-3.055093662199549,0.26949149143277007,0.,2.5328424863503014,-2.3508367067655325,2.532842486350303,1.2056855827797082,0.49806600390314104,-0.04393467600832274,0.,-0.05723898858641353,-0.6488905097944034,3.314004102310705,0.4408270153167275,-0.6928251858027261,3.314004102310705,1.2372422837565358
22.63681592039801,"1/2",-1,1,1,-1.5561997255363416,1.1496781740608957,0.21980898582941646,1.9348171721564238,2.505315699021744,-0.42085637413557087,-0.38464547713712355,0.0422082618447872,0.09614523520924162,-0.07884703596823511,-0.004164079138258451,-3.058838222406803,0.1302361101527584,0.,2.5376520769735063,-2.2550160862608286,2.5376520769735103,1.1443010188338292,0.4995474153209889,-0.021269222978742314,0.,-0.028627067291045995,-0.6723601274834944,3.314006143409686,0.4709203480299429,-0.6936293504622367,3.314006143409686,1.2372429022295641
22.81094527363184,"1/2",-1,1,1,-1.6280307697148433,1.081536952260969,0.22709543437836954,1.954534820934191,2.5552149120395624,-0.40420438095879985,-0.397820161047144,0.04148111980025446,0.09511480070681465,-0.07247361922685812,-0.00418766663037474,-3.0548835876113514,-0.006164088324612474,0.,2.5411559497590104,-2.1557702318813097,2.5411559497590104,1.083065803966787,0.4999989821423193,0.001008888816791697,0.,0.001399836315624506,-0.6937501153039518,3.314004810316945,0.5013988184579438,-0.6927412264871601,3.314004810316945,1.2372425203710469
22.98507462686567,"1/2",-1,1,1,-1.696978204681463,1.0111979925592107,0.2342549077033446,1.975412971335285,2.6042069328515787,-0.3877449541314297,-0.4098949645012898,0.040749847240667963,0.09377357145223746,-0.06634945809273814,-0.004211624558029911,-3.043688314905003,-0.13920842441315132,0.,2.5434203003776665,-2.0537774263867488,2.5434203003776705,1.0221195876957272,0.49947785637034514,0.02284449596040329,0.,0.032610256612430784,-0.7129989252858199,3.3140051761450304,0.5320881129827759,-0.6901544293254166,3.3140051761450304,1.23724264206627
23.1592039800995,"1/2",-1,1,1,-1.7630827641643032,0.9388468087967499,0.24128668081698074,1.9974719431524142,2.6522820266321765,-0.37156158221520935,-0.42094091427812685,0.04001439460662959,0.09210401455692223,-0.06052116505836229,-0.004235574267210832,-3.025734942418676,-0.2684527326539726,0.,2.5445088988442772,-1.9496929481696503,2.5445088988442777,0.9615935977139608,0.49804359347959176,0.04418799603891418,0.,0.06477406881832536,-0.7300695412881606,3.3140059808896187,0.5628176622979171,-0.6858815452492464,3.3140059808896187,1.237242862582656
23.333333333333332,"1/2",-1,1,1,-1.8263959761925332,0.8646592338060747,0.24819002848733349,2.020732009064632,2.6994311803277213,-0.35569803236399417,-0.4310018236787811,0.03927481898467065,0.09001382830179973,-0.05514006232840095,-0.004258625234432109,-3.001525801705294,-0.3935114244194875,0.,2.5444845416786137,-1.8441446516108049,2.544484541678613,0.9016122072208723,0.495757560976885,0.06499569781339483,0.,0.09766561163676378,-0.7449487742307034,3.3140046820972073,0.5934231726136487,-0.6799530764173085,3.3140046820972073,1.2372425401666096
23.507462686567163,"1/2",-1,1,1,-1.886979899986258,0.7887997164161669,0.25496425047692267,2.0452134694379396,2.745646976813931,-0.34021575954582073,-0.4401469859053048,0.0385313046203142,0.08777119745266185,-0.04994033562801066,-0.004281102588406235,-2.9715762407590023,-0.5140637044649253,0.,2.5434075273896637,-1.7377237792644933,2.543407527389663,0.8422990292307682,0.49268214886920203,0.08523086404364015,0.,0.13106786710628998,-0.7576457089601505,3.3140063736575103,0.6237500159754921,-0.6724148449165104,3.3140063736575103,1.2372429691089841
23.681592039800996,"1/2",-1,1,1,-1.9449040159198905,0.7114235437147676,0.2616086796300154,2.0709358004759575,2.7909221636710217,-0.32516002063027705,-0.44843890727330993,0.03778414583793381,0.08515471809157893,-0.04529830408450344,-0.0043005497120769945,-2.9364071019000537,-0.6298387475840499,0.,2.541338002789085,-1.6309901246071414,2.541338002789086,0.7837624049554343,0.4888804362350447,0.10486142792577438,0.,0.16477128313528583,-0.7681895847842731,3.3140050557811196,0.6536517193703305,-0.6633281568584988,3.3140050557811196,1.2372426642092313
23.855721393034827,"1/2",-1,1,1,-2.0002462656028417,0.6326737087893544,0.26812271261503057,2.097918288411489,2.835251520496535,-0.3105645930040525,-0.45593021135770356,0.037033648319849836,0.0824081109153098,-0.04088733712213459,-0.00431840385620515,-2.896539566608296,-0.7406294712082019,0.,2.538333206925469,-1.5244586480859432,2.538333206925472,0.7261107018942343,0.4844152332582978,0.12386235016060743,0.,0.19857958286297878,-0.7766280457957814,3.3140057642407923,0.6829948161212765,-0.652765695635174,3.3140057642407923,1.2372428422193504
24.029850746268657,"1/2",-1,1,1,-2.053090120640528,0.5526834093358698,0.27450581357312864,2.1261792009204816,2.8786304499463817,-0.2964697805972053,-0.462698322227507,0.036280394587918346,0.07948087730047779,-0.03684925058246506,-0.0043332532934079555,-2.852489446129585,-0.8462766916481457,0.,2.534449970898751,-1.4186066431967679,2.53444997089875,0.6694384788451778,0.47934892199623563,0.1422132588088989,0.,0.23230787174884995,-0.7830249361185648,3.314005907132644,0.7116567937450856,-0.6408116773096659,3.314005907132644,1.237242872567997
24.203980099502488,"1/2",-1,1,1,-2.103524452393385,0.47157482429276276,0.28075753448615764,2.1557360545121567,2.9210557975763654,-0.28289456750510755,-0.46878770879580134,0.03552478082613146,0.07639889743502237,-0.03321769374221692,-0.004344188657435659,-2.804762741021625,-0.9466730129547911,0.,2.5297437679067563,-1.3138678467691263,2.5297437679067536,0.6138328924011945,0.4737427828241078,0.15989926742193114,0.,0.26578558108176953,-0.787458271987869,3.314005327951483,0.7395283639058774,-0.6275590045659378,3.314005327951483,1.2372427828529438
24.378109452736318,"1/2",-1,1,1,-2.151642307532389,0.38945895597722474,0.2868775362439798,2.186605336578637,2.9625260032467313,-0.26986441454084514,-0.47427159733818797,0.03476755115598195,0.0732617166116494,-0.029768683230338114,-0.004353134982567333,-2.7538496028482204,-1.0417600630984871,0.,2.524267381580999,-1.2106301235555916,2.524267381580999,0.5593742267846499,0.46765645353790825,0.17691082913249329,0.,0.29885756025906696,-0.7900175892515598,3.314006417303879,0.7665140137969753,-0.6131067601190665,3.314006417303879,1.2372429754624055
24.55223880597015,"1/2",-1,1,1,-2.197539515287996,0.306437659650602,0.292865579119473,2.218802370763187,3.003040298162967,-0.2573922934872104,-0.4792034695327244,0.03400934088553343,0.06999780015317782,-0.02687887345835431,-0.004355282234158413,-2.700224400208746,-1.1315177750898036,0.,2.5180747210172716,-1.1092430923138674,2.518074721017272,0.5061284547399835,0.46114799533130535,0.1932421444766084,0.,0.3313826084856529,-0.790802782719666,3.314005468742017,0.7925306038169582,-0.5975606382430576,3.314005468742017,1.237242839865144
24.72636815920398,"1/2",-1,1,1,-2.2413143333159935,0.22260129394754807,0.2987215662560413,2.252341287814713,3.042599984670716,-0.24548776589714652,-0.4836366032957256,0.033250841557486956,0.06672299681920241,-0.024149334131930145,-0.004355037334283499,-2.6443370235933257,-1.215971034524229,0.,2.511215231017572,-1.0100072768869883,2.5112152310175726,0.45415813516394943,0.454272876533406,0.20889268452022183,0.,0.36323677195505655,-0.7899204973966366,3.3140061516615136,0.8175096484884625,-0.5810278128764148,3.3140061516615136,1.2372429470494706
24.90049751243781,"1/2",-1,1,1,-2.2830660452165996,0.1380318094538292,0.30444551849550333,2.2872348692781994,3.0812071926866076,-0.23415603509140798,-0.48763564371934154,0.03249300681349393,0.06343002557813797,-0.021782501590744383,-0.004349236011007894,-2.586616297305276,-1.2951752528191935,0.,2.5037395737510364,-0.9131867200587473,2.5037395737510355,0.40351164614479734,0.44708443291625305,0.2238649366112353,0.,0.394310301387084,-0.7874837397820238,3.3140059701961366,0.841394734303337,-0.5636188031707885,3.3140059701961366,1.2372429270415917
25.074626865671643,"1/2",-1,1,1,-2.322894496908027,0.05280130910927898,0.3100376062348567,2.323494528078181,3.1188657419625563,-0.22339745106014566,-0.49123799739992763,0.031736437948709714,0.06014885297349279,-0.01970592687212275,-0.004338494613128154,-2.527463762514393,-1.3692195183461362,0.,2.4956956050371084,-0.8190023593216615,2.4956956050371097,0.3542308973173424,0.4396331146574795,0.23816533017331357,0.,0.42450954187807954,-0.7836088147753068,3.3140058796123224,0.864142656535559,-0.5454434846019932,3.3140058796123224,1.2372429487855248
25.248756218905474,"1/2",-1,1,1,-2.3608991464612483,-0.03302683547204642,0.31549814913921853,2.361130142881317,-3.1276044739666635,-0.21320775775822534,-0.49450463455071114,0.0309822071996534,0.05688705295142106,-0.017813734116876402,-0.004324384276033001,-2.4672532604281043,-1.4382198104316224,0.,2.487129302637253,0.7276365305603003,2.487129302637253,0.3063489768468797,0.431966488708805,0.25180340075659396,0.,0.4537556882465346,-0.7784138371227692,3.314006355371647,0.8857221769553396,-0.5266104363661752,3.314006355371647,1.2372429624475971
25.422885572139304,"1/2",-1,1,1,-2.397178663236201,-0.1193967656553879,0.3208276041272978,2.40015023094886,-3.091826575363183,-0.20358067888545062,-0.4974728401692455,0.030231041702910424,0.05369884091801716,-0.0163099754138414,-0.004302536914084138,-2.4063330740045856,-1.5023136823827583,0.,2.478087254550041,0.6392382421399312,2.4780872545500414,0.2598883387989135,0.424129370506983,0.26479100640571285,0.,0.48198369936651864,-0.7720180748651668,3.3140059187700204,0.9061130698735016,-0.507227068459454,3.3140059187700204,1.23724298511704
25.597014925373134,"1/2",-1,1,1,-2.431829971301089,-0.20626125319550015,0.32602660220306795,2.4405615570782135,-3.05697787092617,-0.19450615917487205,-0.5001865865587974,0.029483851466283142,0.05054781764284035,-0.014923868346987126,-0.004278050743251063,-2.3450190508075397,-1.5616605308149052,0.,2.468611230765428,0.5539181215870499,2.468611230765429,0.214866854320087,0.4161631514399683,0.2771429800365761,0.,0.509142876656223,-0.7645385932362457,3.3140063156467687,0.9253060280961913,-0.4873956131996696,3.3140063156467687,1.237242970989838
