"t","\chi","\alpha","x","y","z","\dot x","\dot y","\dot z","\ddot x","\ddot y","\ddot z","k_x","k_y","k_z","\dot k_x","\dot k_y","\dot k_z","\ddot k_x","\ddot k_y","\ddot k_z","s_x","s_y","s_z","\dot s_x","\dot s_y","\dot s_z","L_x","L_y","L_z","\dot L_x","\dot L_y","\dot L_z","J_x","J_y","J_z","\dot J_x","\dot J_y","\dot J_z"
0.,0,"1/2",3.46,-10.,0.,-0.10051831173981456,1.290515351849175,0.,-0.005828627116016062,0.05635264218887989,0.,0.,0.15,0.,0.0020198532611357053,-0.0014799959105158585,0.,0.002187810502724603,-0.00038436637334507553,0.,0.,0.,0.,0,0,0,0.,0.,0.519,0.,0.,0.,0.,0.,0.519,0.,0.,0.
0.13333333333333333,0,"1/2",3.446584421259076,-9.827805329306193,0.,-0.10071621493059474,1.2924078363058813,0.,-0.0015006129331728982,0.014262529831019725,0.,0.0002742744180659338,0.14980182763252697,0.,0.002094796317399154,-0.00149249523778215,0.,0.0005720906836797621,-0.00009215096138659475,0.,0.,0.,0.,0,0,0,0.,0.,0.5190001609819656,0.,0.,1.2921005629364102e-6,0.,0.,0.5190001609819656,0.,0.,1.2921005629364102e-6
0.26666666666666666,0,"1/2",3.4331420679313056,-9.655356757675575,0.,-0.10092008123893054,1.2943244785583807,0.,-0.0015548195003223782,0.014469755613851946,0.,0.0005587800411233273,0.14960202870037106,0.,0.0021733870682055308,-0.0015043789558622882,0.,0.0006048615052856749,-0.00008624535838272736,0.,0.,0.,0.,0,0,0,0.,0.,0.5190002388252248,0.,0.,-1.0107387444641125e-6,0.,0.,0.5190002388252248,0.,0.,-1.0107387444641125e-6
0.4,0,"1/2",3.4196720525597453,-9.482650832077098,0.,-0.10113152874889171,1.2962697184747103,0.,-0.001616893149095332,0.01470884313109367,0.,0.0008540529734630251,0.14940069815465032,0.,0.002256542740879759,-0.0015154296764336686,0.,0.0006424735848277494,-0.00007951545018797739,0.,0.,0.,0.,0,0,0,0.,0.,0.519000078251819,0.,0.,-4.696207038072664e-7,0.,0.,0.519000078251819,0.,0.,-4.696207038072664e-7
0.5333333333333333,0,"1/2",3.406173333138515,-9.30968369750316,0.,-0.10135043772987476,1.2982412007325241,0.,-0.001669149672291592,0.014880043272540737,0.,0.0011607286938924912,0.14919795699177543,0.,0.00234433375625194,-0.001525523209935759,0.,0.0006755132444214339,-0.00007206443690513198,0.,0.,0.,0.,0,0,0,0.,0.,0.5190001194628876,0.,0.,6.252125148327459e-7,0.,0.,0.5190001194628876,0.,0.,6.252125148327459e-7
0.6666666666666666,0,"1/2",3.392644929529122,-9.13645203191733,0.,-0.10157707308170051,1.3002379472044252,0.,-0.0017326502029730098,0.015069197089684105,0.,0.0014794189751744968,0.148993937227779,0.,0.0024369053785324186,-0.001534555218292416,0.,0.0007142556498256847,-0.00006280474560202652,0.,0.,0.,0.,0,0,0,0.,0.,0.5190001661681948,0.,0.,5.033750079923294e-7,0.,0.,0.5190001661681948,0.,0.,5.033750079923294e-7
0.8,0,"1/2",3.3790857331925213,-8.962952460924743,0.,-0.10181227011907648,1.302259829203592,0.,-0.0018002842373067516,0.015252992924387376,0.,0.001810801901601549,0.14878879825874738,0.,0.002534692939867904,-0.0015423266938842796,0.,0.0007553522481036751,-0.00005223208246615483,0.,0.,0.,0.,0,0,0,0.,0.,0.5190002368152004,0.,0.,1.8301737705200827e-8,0.,0.,0.5190002368152004,0.,0.,1.8301737705200827e-8
0.9333333333333333,0,"1/2",3.36549455514719,-8.789181697293998,0.,-0.10205694683264757,1.304305657089656,0.,-0.001869866466259714,0.01543442536657034,0.,0.002155600210024858,0.14858272352080212,0.,0.002638219243248393,-0.0015485460771685168,0.,0.0007975423026036645,-0.00004105866679740605,0.,0.,0.,0.,0,0,0,0.,0.,0.5190003089108334,0.,0.,7.042321308638189e-7,0.,0.,0.5190003089108334,0.,0.,7.042321308638189e-7
1.0666666666666667,0,"1/2",3.351870120521549,-8.615136566089237,0.,-0.10231138636726958,1.3063749489233056,0.,-0.0019500594138187955,0.015600409336271524,0.,0.0025145843741508685,0.14837592337366545,0.,0.002747618632334639,-0.001553124603361471,0.,0.0008452304658208681,-0.000026586248491939627,0.,0.,0.,0.,0,0,0,0.,0.,0.5190003119512479,0.,0.,-2.98659588102157e-7,0.,0.,0.5190003119512479,0.,0.,-2.98659588102157e-7
1.2,0,"1/2",3.3382110176426547,-8.440814094090154,0.,-0.10257703807966716,1.3084656948436864,0.,-0.002034716272144853,0.01576077946943735,0.,0.0028885953021783027,0.1481686507369661,0.,0.0028636599182265965,-0.0015556127024456154,0.,0.0008953888225584999,-0.000010735237770227154,0.,0.,0.,0.,0,0,0,0.,0.,0.519000318298136,0.,0.,3.283479136778622e-7,0.,0.,0.519000318298136,0.,0.,3.283479136778622e-7
