"X1","Y1","Z1"
46.66144498024374,-106.51675300052477,-0.980260808324643
46.55760051371062,-106.26406920501651,-0.9802443678633377
46.45374567692434,-106.01136017593237,-0.980227827076823
46.34988043219901,-105.75862582157482,-0.9802111851004831
46.24600474161775,-105.50586604968441,-0.9801944410600602
46.142118567030785,-105.25308076743491,-0.9801775940715224
46.038221870053334,-105.00026988142844,-0.9801606432409297
45.93431461206365,-104.74743329769045,-0.9801435876642978
45.83039675420092,-104.49457092166476,-0.9801264264274588
45.72646825736316,-104.24168265820843,-0.9801091586059208
45.62252908220514,-103.98876841158668,-0.9800917832647246
45.518579189136254,-103.73582808546763,-0.9800742994582974
45.414618538318315,-103.48286158291715,-0.9800567062303059
45.31064708966342,-103.22986880639345,-0.9800390026135052
45.20666480283173,-102.97684965774177,-0.9800211876295855
45.102671637229236,-102.72380403818893,-0.9800032602890173
44.99866755200548,-102.47073184833783,-0.9799852195908929
44.89465250605131,-102.21763298816192,-0.9799670645227658
44.79062645799653,-101.96450735699955,-0.9799487940604874
44.6865893662076,-101.71135485354831,-0.9799304071680401
44.58254118878525,-101.45817537585924,-0.9799119027973694
44.4784818835621,-101.20496882133108,-0.9798932798882108
44.374411408100215,-100.9517350867043,-0.9798745373679164
44.2703297196887,-100.6984740680552,-0.9798556741512757
44.16623677534118,-100.44518566078993,-0.9798366891403364
44.06213253179334,-100.19186975963828,-0.9798175812242191
43.95801694550035,-99.93852625864757,-0.9797983492789314
43.85388997263433,-99.68515505117648,-0.9797789921671768
43.74975156908172,-99.43175602988862,-0.9797595087381619
43.64560169044071,-99.17832908674622,-0.9797398978273991
43.54144029201853,-98.92487411300367,-0.979720158256507
43.437267328828796,-98.67139099920091,-0.9797002888330059
43.33308275558876,-98.4178796351569,-0.9796802883501109
43.22888652671661,-98.16433990996288,-0.9796601555865212
43.1246785963286,-97.91077171197557,-0.9796398893062054
43.02045891823632,-97.65717492881038,-0.9796194882581829
42.91622744594379,-97.40354944733438,-0.9795989511763019
42.81198413264457,-97.14989515365937,-0.9795782767790137
42.70772893121888,-96.89621193313467,-0.9795574637691415
42.60346179423059,-96.64249967034,-0.9795365108336479
42.49918267392425,-96.38875824907818,-0.9795154166433951
42.39489152222208,-96.13498755236772,-0.979494179852903
42.29058829072086,-95.8811874624354,-0.979472799100102
42.18627293068884,-95.62735786070868,-0.9794512730060816
42.081945393062604,-95.37349862780809,-0.9794296001748348
41.97760562844388,-95.1196096435394,-0.9794077791929973
41.87325358709634,-94.8656907868859,-0.9793858086295824
41.768889218942284,-94.61174193600039,-0.9793636870357109
41.66451247355938,-94.35776296819714,-0.9793414129443361
41.5601233001773,-94.10375375994376,-0.9793189848699642
41.455721647674366,-93.849714186853,-0.9792964013083685
41.35130746457407,-93.59564412367436,-0.9792736607363
41.246880699041625,-93.34154344428568,-0.9792507616111908
41.14244129888047,-93.0874120216845,-0.9792277023708538
41.037989211528675,-92.83324972797953,-0.979204481433175
