"X1","Y1","X2","Y2","X3","Y3","X4","Y4","X5","Y5","X6","Y6","X7","Y7","X8","Y8","X9","Y9","X10","Y10","X11","Y11","X12","Y12","X13","Y13","X14","Y14"
-426.61277966951144,-207.49760847197302,-426.60730776204383,-207.49876990572008,-426.62718965306726,-207.51666338721805,-426.07958630498484,-207.63261693335386,-426.6423954214399,-207.53654778183517,-425.69761842155236,-208.55450881154556,-426.66776707858094,-207.56832244429546,-425.2219855163067,-212.77012718656783,-426.6839959029238,-207.58649488710273,-422.19183114357924,-219.06767275599879,-426.6909720228508,-207.59210046272926,-418.115259698165,-228.64403500543364,-426.69058892063657,-207.5887867413256,-412.49411419082236,-242.17415647369316
-425.3575909839073,-206.94431554190245,-425.3521325107188,-206.94547076049298,-425.3719728602807,-206.96338768716126,-424.8257551467347,-207.07871753974564,-425.3871493570897,-206.98328997719986,-424.44805587692616,-207.9988704639962,-425.4124697887725,-207.01509309267027,-423.98978519675137,-212.2075995047436,-425.4286648281691,-207.03328108315426,-420.9888008377919,-218.49355881405015,-425.435623888889,-207.0388908232937,-416.954065584569,-228.05397124388952,-425.43523902039914,-207.03557331791004,-411.388560719233,-241.56414963184957
-424.1022670488533,-206.39090942876922,-424.09682208279736,-206.39205843799957,-424.1166207425239,-206.40999871634168,-423.5717896279416,-206.5247060911851,-424.13176802620984,-206.42991879525746,-423.1983614692263,-207.4431237873234,-424.1570371711061,-206.4617501986022,-422.7574617813279,-211.64497857939523,-424.1731983203325,-206.47995362448466,-419.78566459056185,-217.9193757153967,-424.18014033415426,-206.48556746764274,-415.7927895181845,-227.46387040720342,-424.1797537012204,-206.4822461692703,-410.2829574799141,-240.95414378243612
-422.84680855657103,-205.8373899252874,-422.84137731184046,-205.8385327197773,-422.8611341490761,-205.85649625435883,-422.317690650116,-205.97058236976574,-422.8762521396853,-205.87643402536332,-421.94853591737586,-206.8872685856746,-422.9014700323178,-205.90829354125245,-421.5250160307903,-211.08226425740426,-422.9175971652678,-205.9265122915069,-418.58242315760845,-217.34512336768046,-422.9245221447004,-205.93213017570983,-414.63143222162256,-226.87373249054144,-422.9241337158596,-205.92880507815264,-409.17730520833004,-240.34413901986633
-421.59121638484197,-205.2837568082394,-421.58579902014077,-205.28489338836772,-421.60551391142405,-205.30288008147988,-421.06345905990764,-205.41634615829997,-421.6206024071729,-205.3228354571372,-420.69858004212585,-206.3313046548605,-421.6457691791436,-205.35472289978213,-420.2924488176988,-210.51945637125453,-421.66186214882856,-205.3729568646339,-417.37907729465115,-216.77080167854325,-421.6687701065812,-205.3785787274284,-413.4699944174939,-226.28355748906978,-421.6683798170761,-205.37524982730335,-408.07160463994524,-239.73413543855366
-420.3354914149956,-204.7300098549541,-420.3300880299909,-204.73114022631242,-420.34976086105434,-204.7491499779721,-419.80909570139585,-204.86199723970972,-420.364819569494,-204.76912287988222,-419.44849469919325,-205.77523178691874,-420.38993541831957,-204.8010380533524,-419.0597610156903,-209.95655475324696,-420.4059940568684,-204.81928712427865,-416.1756277574093,-216.19641055562704,-420.4128850058501,-204.8249129027319,-412.30847682840954,-225.69334539795452,-420.4124927576291,-204.8215801994687,-406.96585651022406,-239.12413313291168
-419.07963449826093,-204.17614884550883,-419.0742451636836,-204.1772730161529,-419.0938758294536,-204.19530572410264,-418.55460141865973,-204.30753539691688,-419.1089044913431,-204.21529607066913,-418.1982807442951,-205.2190497738869,-419.13396955658186,-204.24723878112442,-417.8269534984017,-209.39355923568243,-419.1499936752409,-204.26550285085403,-414.9720753016024,-215.62194990657372,-419.156867628561,-204.27113248155382,-411.14688017698035,-225.1030962123618,-419.15647329027786,-204.26779597739497,-405.86006155463093,-238.51413219735386
-417.82364648586685,-203.62217355998098,-417.81827124351145,-203.62329154043073,-417.8378596481085,-203.64134710013872,-417.2999770557785,-203.7529604128434,-417.85285805831376,-203.66135480391858,-416.94793903314843,-204.66275840780258,-417.87787240066643,-203.69332486225932,-416.5940271394698,-208.83046965086191,-417.8938617897997,-203.7116038247731,-413.7684206829498,-215.0474196390252,-417.9007187607675,-203.71723724382755,-409.9852051860687,-224.5128099274532,-417.9003221677818,-203.71389694382842,-404.7542205086302,-237.90413272629368
-416.5675282290423,-203.0680837784479,-416.5621670917671,-203.06919558168744,-416.5817131485057,-203.08727388634753,-416.04522345683137,-203.1982720704112,-416.59668115599953,-203.10729885405127,-415.6974704214702,-204.10635748070342,-416.6216447573094,-203.13929607591822,-415.3609828125316,-208.26728583108635,-416.6375991863984,-203.15758982644874,-412.564664657171,-214.4728196606234,-416.6444391885233,-203.1632269694866,-408.82345268899326,-223.9224865364968,-416.64404014290005,-203.15988288151533,-403.64833410768637,-237.29413481414468
-415.3112805790162,-202.51387928098694,-415.3059335307433,-202.51498492246458,-415.3254371621318,-202.5330858629963,-414.79034146589754,-202.64347015254222,-415.3403746699938,-202.55312799548784,-414.44687576497745,-203.54984678462702,-415.36528743324686,-202.58515220126233,-414.12782139122385,-207.70400760865664,-415.3812066508906,-202.6034606362939,-411.36080797976916,-213.89814987901934,-415.3880296978821,-202.6091014384644,-407.66162363746594,-223.33212603106563,-415.387627968392,-202.60575357320198,-402.54240313458916,-236.68413855680586
-414.0549043870175,-201.95955984767548,-414.04957138273255,-201.96065934530375,-414.06903252047346,-201.97878281035221,-413.5353319270562,-202.08855444215837,-414.0839394858902,-201.998842002649,-413.1961559193872,-202.99322611161097,-414.1088012352148,-202.03089301745274,-412.89454374918347,-207.14063481587377,-414.12468496912993,-202.04921603472155,-410.15685142634493,-213.32341020075336,-414.13149107489755,-202.05486043069436,-406.4997189552532,-222.74172840335174,-414.1310863965823,-202.05150880134414,-401.43642851611565,-236.0741440543568
-412.79840050427515,-201.4051252585908,-412.79308147002763,-201.40621863274643,-412.8125000550174,-201.42436450868246,-412.2801956843865,-201.53352472218157,-412.8273764892822,-201.44444064995542,-411.94531174041646,-202.43649525369287,-412.85218696994934,-201.47651830365066,-411.6611507600473,-206.57716728503863,-412.8680349349499,-201.49485580145077,-408.952795920115,-212.74860052528928,-412.87482410562336,-201.50050372611,-405.33773956612134,-222.15129364554713,-412.8744162866171,-201.49714833806135,-400.3304111749265,-235.46415140648446
-411.54176978201804,-200.85057529381032,-411.5364646149211,-200.85166256733422,-411.5558405972501,-200.86983073825425,-411.0249335819678,-200.97838077553376,-411.5706865657632,-200.88992371182775,-410.69434408378225,-201.87965400291034,-411.5954454441865,-200.92202783901718,-410.42764329745233,-206.01360484845213,-411.61125745305515,-200.94037970628713,-407.7486424280587,-212.1737207500749,-411.6180295761132,-200.9460311046447,-404.1756863938368,-221.56082174984383,-411.61761862272704,-200.94267194531335,-399.2243520326564,-234.85416071284092
-410.28501307147513,-200.29590973341138,-410.2797216415096,-200.29699093137154,-410.29905497812115,-200.31518127946666,-409.76954646387907,-200.42312238513685,-410.31387060092675,-200.33529096268668,-409.44325380520155,-201.32270215130097,-410.33857746466236,-200.3674214027135,-409.1940222350353,-205.44994733841529,-410.35435349628443,-200.38578751289245,-406.5443919171552,-211.5987707725581,-410.3611082719988,-200.39144234582213,-403.013560362166,-220.97031270843385,-410.3606943939516,-200.38807938472127,-398.11825201093995,-234.24417207307818
-409.0281312238754,-199.7411283574713,-409.0228534787111,-199.74220349522693,-409.04214406286314,-199.7604159113623,-408.51403517579394,-199.86774933432815,-409.0569294803664,-199.7805421769529,-408.19204176039136,-200.7656394909024,-409.0815838526695,-199.81269877378656,-407.96028844643314,-204.88619458722897,-409.0973240381151,-199.83107898487023,-405.34004535438373,-211.02375049018679,-409.1040610980692,-199.83673721749182,-401.85136239487537,-220.37976651350922,-409.1036445893302,-199.83337041790625,-397.0121120314119,-233.63418558684828
-407.7711250904477,-199.18623094606747,-407.76586113465356,-199.18730002398044,-407.7851088324871,-199.20553440176246,-407.2584006452294,-199.31226140058854,-407.7998640896757,-199.22567712904709,-406.94070880642596,-200.20846581425462,-407.8244655748997,-199.25785972314756,-406.7264428052828,-204.3223464271941,-407.84017005202463,-199.276253885824,-404.1356037067235,-210.44865980040873,-407.8468890873818,-199.28191547712345,-400.68909341573124,-219.78918315726196,-407.8464701979024,-199.27854480648944,-395.9059330157069,-233.02420135380322
-406.5139955963449,-198.63121727048045,-406.5087456027994,-198.63228028549852,-406.52795028785187,-198.65053651605592,-406.0026438832823,-198.75665835242512,-406.542675314448,-198.67069559338987,-405.68925588318257,-199.65118090827087,-406.56722365853034,-198.70290401125266,-405.49248618522097,-203.75840269061166,-406.58289251149034,-198.72131197935727,-402.9310679411538,-209.8734986006718,-406.58959327700563,-198.7269768819108,-399.5267543485,-219.19856263188407,-406.5891722087076,-198.72360231209203,-394.79971588545965,-232.41421947359504
-405.2567437839846,-198.07608709178473,-405.25150787661113,-198.07714404764758,-405.27066942981656,-198.09542201963137,-404.74676590387134,-198.20093995795412,-405.2853640402769,-198.11559734440198,-404.4376840168078,-199.09378455061238,-405.30985912811235,-198.14783139797208,-404.2584194598847,-203.19436320978255,-405.3254923899897,-198.16625302907354,-401.7264390246538,-209.29826678842392,-405.33217470400996,-198.17192118904757,-398.3643461169481,-218.6079049295676,-405.3317516107853,-198.16854269633512,-393.69346156230483,-231.80424004587576
-403.99937067923616,-197.52084017492422,-403.9941489495511,-197.52189107829403,-404.01326725924014,-197.54019067787755,-403.490767720915,-197.64510598529185,-404.0279311515421,-197.56038215679584,-403.1859942364282,-198.53627651852224,-404.0523730081965,-197.59264164317614,-403.0242435029108,-202.63022781700772,-404.06797066099995,-197.61107679857636,-400.52171792420285,-208.72296426111285,-404.07463440546394,-197.61674815572752,-397.20186964484196,-218.01721004250456,-404.074209393175,-197.6133657208399,-392.58717096787706,-231.1942631702974
-402.74187730796814,-196.965476284843,-402.7366698150818,-196.96652114530426,-402.7557447769816,-196.98484225618319,-402.23465034833197,-197.0891562025546,-402.77037756651964,-197.00504980544724,-401.9341875711703,-197.97865658924346,-402.79476632333376,-197.0373345067351,-401.7899591879361,-202.06599634458811,-402.8103282979987,-197.0557830514692,-399.3169056067801,-208.14759091618646,-402.8169734184368,-197.0614575391444,-396.039325855948,-217.42647796288693,-402.8165465449161,-197.0580711472275,-391.48084502381107,-230.58428894651203
-401.4842646960489,-196.4099951864851,-401.4790714666657,-196.4110340165447,-401.4981029838999,-196.429376519937,-400.9784148000409,-196.53309037785866,-401.51270435023224,-196.44960004975297,-400.68226505016054,-197.42092454001914,-401.5370400980748,-196.48190974851923,-400.55556741852854,-201.50166862503616,-401.5525662744632,-196.5003715513556,-398.11200303936477,-207.57214665109265,-401.5591927799978,-196.506049096492,-394.8767156740325,-216.83570868290678,-401.55876405504813,-196.5026587371191,-390.3744846517415,-229.9743174741716
-400.226533869347,-195.85439664479463,-400.22135489776514,-195.85542945988178,-400.24034288085403,-195.87379323452774,-399.7220620899605,-195.97690827932027,-400.2549125946703,-195.89403264535287,-399.4302277025255,-196.86308014809237,-400.27919535697055,-195.9263671283988,-399.32106926297286,-200.93724448332554,-400.29468556387087,-195.9448420618391,-396.9070111889361,-206.99663136327928,-400.30129352721605,-195.950522584964,-393.7140400228619,-216.24490219475612,-400.30086291261057,-195.9471282521358,-389.268090773303,-229.3643488529282
-398.9686858537308,-195.29868042471557,-398.9635211018427,-195.29970724318187,-398.982465468703,-195.31809216534413,-398.46559323200927,-195.42060967505577,-398.99700339182414,-195.33834734788675,-398.1780765573916,-196.30512319070613,-399.02123312457184,-195.3707064062441,-398.08646582051716,-200.37272373552102,-399.03668713969915,-195.38919434652317,-395.7019310224734,-206.42104495019413,-399.0432766971608,-195.3948777617542,-392.55129982620275,-215.654058490627,-399.0428441066428,-195.3914794538988,-388.1616643101304,-228.75438318243383
-397.7107216750688,-194.74284629119205,-397.7055710723607,-194.74386713431142,-397.7244717483058,-194.76227307777486,-397.20900924010584,-194.8641943331814,-397.73897783368415,-194.7825439129944,-396.92581264388537,-195.74705344510355,-397.7631544254295,-194.8149273419254,-396.85175818821006,-199.80810619739702,-397.77857197542545,-194.83342816901137,-394.4967635069558,-205.8453873092851,-397.7851433269013,-194.83911438405627,-391.38849600782123,-215.06317756271136,-397.7847086261844,-194.83571210402923,-387.0552061838582,-228.14442056234049
-396.4526423592294,-194.1868940091681,-396.4475058027817,-194.1879089011368,-396.4663627205214,-194.20633573720872,-395.95231112816896,-194.30766202181343,-396.4808370122406,-194.2266220963157,-395.6734369911333,-195.18887068852766,-396.5049602840944,-194.25902969531296,-395.61694746310013,-199.24339168472795,-396.5203410445271,-194.27754329290718,-393.2915096093626,-205.26965833800003,-396.52689445350666,-194.28323220906404,-390.2256294908699,-214.4722594032545,-396.52645746027474,-194.27982596414824,-385.94871731612113,-227.53446109230023
-395.1944489320811,-193.63082334358776,-395.189326286568,-193.63183231152448,-395.20813938618295,-193.6502799090395,-394.6954999101171,-193.75101250906818,-395.2225820194839,-193.67058165349042,-394.420950628262,-194.63057469822152,-395.2466517251173,-193.70301322627705,-394.3820347422361,-198.6785800132883,-395.2619953317666,-193.7215394808533,-392.086170296673,-204.6938579337868,-395.26853111404614,-193.7272309939712,-389.0627012360039,-213.88130400426888,-395.2680915979534,-193.72382079587697,-384.8421986285539,-226.9245048719651
-393.9361424194924,-193.07463405939512,-393.93103356132224,-193.0756371274533,-393.94980276419994,-193.09410535877038,-393.438576599731,-193.19424556350353,-393.9642139474044,-193.11442234015837,-393.1683545843979,-194.07216525142823,-393.98822977304917,-193.14687769468796,-393.14702112266656,-198.11367099885243,-394.0035359568839,-193.16541648265408,-390.8807465358663,-204.11798599409323,-394.01005434558897,-193.1711104959715,-387.8997123496044,-213.29031135293803,-394.00961202825977,-193.16769636083663,-383.7356510427912,-226.31455200098708
-392.6777238473316,-192.5183259215342,-392.67262882781944,-192.51932309343184,-392.69135400632183,-192.537811839224,-392.18154228416364,-192.63736094894278,-392.7057338879924,-192.5581439119594,-391.9156498880582,-193.51364212559162,-392.72969545244075,-192.59062286041598,-391.9119077014401,-197.54866445719483,-392.74496411427884,-192.60917404076596,-389.6752392955046,-203.54204241627792,-392.75146518520427,-192.61487047225873,-386.7366639660623,-212.69928143521224,-392.75101974023335,-192.6114524206483,-382.6290754810438,-225.70460257947445
-391.41919427156523,-191.961898690802,-391.41411328041255,-191.96288995879223,-391.4327943090842,-191.98139909749472,-390.92439816521374,-192.0803584164439,-391.4471429332382,-192.00174612453333,-390.66283761202305,-192.95500509656003,-391.47104978565477,-192.03424848441605,-390.67669557560544,-196.98356020408988,-391.48628099879903,-192.05281189759904,-388.46964965288964,-202.96602709128481,-391.4927646699613,-192.0585106800266,-385.57355721976853,-212.10821423704172,-391.49231573210585,-192.05508873570568,-381.522472958557,-225.0946567093144
-390.1605549161804,-191.405352108951,-390.1554881108692,-191.40633747329335,-390.1741248690227,-191.42486688067692,-389.66714545279814,-191.5232377158998,-390.1884421751322,-191.44522873351997,-389.40991896407775,-192.39625392618308,-390.2122938764769,-191.4777543234334,-389.4413858422112,-196.41835805531207,-390.2274878052923,-191.49632979556338,-387.26397881122216,-202.38993990218117,-390.23395383692923,-191.5020308764688,-384.4103932451141,-211.5171097443767,-390.2335011840766,-191.49860504846478,-380.41584459388196,-224.4847144917715
-388.9018070143412,-190.84868592133262,-388.8967545109569,-190.84966538669406,-388.91534688267285,-190.86821493586496,-388.4097853568336,-190.9659985972035,-388.92963270566474,-190.8885914945591,-388.1568951733471,-191.8373883733945,-388.95342897058356,-190.9211401165188,-388.205979598306,-195.8530578266358,-388.96858572860634,-190.9397274770691,-386.0582279722519,-201.81378073198778,-388.9750337231773,-190.94543081877922,-383.24717317648987,-210.92596794316748,-388.9745773764636,-190.9420010920251,-379.3091915093868,-223.87477602801405
-387.64295179401364,-190.29189987421336,-387.6379136724431,-190.2928734487532,-387.6564615465702,-190.3114430101531,-387.15231908723695,-190.40864081024802,-387.6707156168262,-190.33183416329064,-386.90376746895583,-191.27840819712807,-387.6944563236592,-190.36440560108935,-386.9704779409385,-195.28765933383548,-387.7095759635889,-190.3830046845263,-384.85239833772874,-201.23754946372543,-387.71600536280573,-190.38871026431357,-382.0838981482868,-210.33478881936426,-387.71554558984417,-190.3852765994633,-378.20251482743964,-223.26484141921034
-386.3839904831634,-189.73499371385964,-386.3789667870954,-189.73596140922962,-386.3974700572505,-189.7545508506358,-385.894747853925,-189.85116410492628,-386.4116919994438,-189.77495649566924,-385.6505370800288,-190.71931315631755,-386.43537719138806,-189.80755051456197,-385.7348819671573,-194.72216239268556,-386.4504597050877,-189.82616116034507,-383.64649110940235,-200.661245980415,-386.45686989253437,-189.83186895952943,-380.92056929489587,-209.7435723589173,-386.4564071047954,-189.82843130385618,-377.0958156704087,-222.6549107665287
-385.12492430975647,-189.17796718653798,-385.11991504668134,-189.17892901788224,-385.1383736112491,-189.19753820440735,-384.63707286681455,-189.29356823113133,-385.1525629812067,-189.2179582484803,-384.39720523569076,-190.16010300989663,-385.1761928294546,-189.2505745943537,-384.49919277401114,-194.1565668189605,-385.19123814795057,-189.2691966469355,-382.4405074890226,-200.08487016507723,-385.1976286449669,-189.27490663200388,-379.75718775070794,-209.15231854777684,-385.1971632018946,-189.27146493828042,-375.989095160662,-222.0449841711374
-383.8657545017587,-188.62082003851484,-383.86075964296845,-188.62177602446985,-383.87917340510177,-188.6404048185621,-383.3792953358224,-188.7358529387561,-383.8933298629589,-188.66083915879315,-383.1437731650665,-189.60077751679913,-383.916904493543,-188.6934775778816,-383.2634114568342,-193.59087242977645,-383.93191248702516,-188.7121108867077,-381.2344486783392,-199.50842190073297,-383.93828296839223,-188.71782300787976,-378.5937546501141,-208.56102737189315,-383.9378151617191,-188.7143772358128,-374.8823544205677,-221.43506173420477
-382.606482287136,-188.0635520160567,-382.6015017677242,-188.06450217875135,-382.619870635344,-188.0831504401944,-382.12141647086537,-188.1780179776936,-382.63399398010336,-188.1035989583315,-381.89024209728075,-189.04133643595873,-382.6575134393377,-188.1362592025626,-382.027539201492,-193.02507903876125,-382.6724839171592,-188.15490362207177,-380.028315879102,-198.93190107040303,-382.6788342110992,-188.16061781329987,-377.4302711275051,-207.96969881721643,-382.67836426484604,-188.15716792953006,-373.77559457249396,-220.8251435568991
-381.3471088938541,-187.50616286542999,-381.3421426127162,-187.50710723048564,-381.3604664985114,-187.5257748163986,-380.8634374818602,-187.6200630978368,-381.3745566680426,-187.54623737881906,-380.63661326145836,-188.48177952630923,-381.3980209225231,-187.57891920581372,-380.7915773314329,-192.45918644302458,-381.41295363320046,-187.59757459543778,-378.8221102930608,-198.35530755710818,-381.41928372137664,-187.60329077440693,-376.26673831727203,-207.37833286969695,-381.41881179185265,-187.5998367525089,-372.6688167388089,-220.21522974038868
-380.087635549879,-186.94865233290122,-380.08268336971196,-186.9495909294315,-380.10096219113956,-186.96827769426906,-379.60535957872384,-187.0619880490787,-380.11501926217954,-186.98875415197955,-379.3828878867241,-187.92210654678433,-380.1384281987834,-187.02145732505204,-379.5555271782154,-191.8931944383156,-380.15332282999674,-187.04012354921585,-377.61583312196535,-197.77864124386926,-380.1596328475135,-187.0458416173438,-375.1031573538058,-206.78692951528495,-380.15915902331625,-187.0423834378261,-371.5620220418807,-219.60532038584182
-378.82806348317655,-186.39102016473686,-378.82312523804416,-186.3919530241538,-378.8413589174649,-186.4106588215828,-378.3471839706425,-186.50379258164838,-378.8553830979168,-186.43114900953668,-378.12906720220275,-187.36231725631782,-378.87873652380307,-186.46387329769448,-378.3193900733978,-191.32710282038346,-378.89359270239567,-186.48255022581606,-376.4094855675654,-197.20190201370707,-378.89988293779857,-186.48827006825323,-373.93952937149726,-206.1954887399307,-378.8994072398141,-186.48480771855833,-370.4552116040775,-218.99541559442685
-377.5683939217126,-185.83326610720337,-377.56346957911325,-185.834193241636,-377.5816580135404,-185.85291793423264,-377.0889119273612,-185.94547644259524,-377.59564951065715,-185.87342168321416,-376.8751524370191,-186.80241141384343,-377.61894715326645,-185.9061668611581,-377.08316734853855,-190.76091138497736,-377.63376446098096,-185.92485436631827,-375.20306883161084,-196.6250897496424,-377.64003534052074,-185.93057585327801,-372.7758555047375,-205.60401052958443,-377.6395577219233,-185.9271093277824,-369.34838654776735,-218.38551546731202
-376.3086280990475,-185.27538990566185,-376.3037178291614,-185.27631130565797,-376.32186090078426,-185.2950547568206,-375.830544866171,-185.38703936199994,-376.3358198358034,-185.3155719047357,-375.62114483505917,-186.24238877897926,-376.3590613428578,-185.34833775285992,-375.8468603351959,-190.19461992784647,-376.37383947978975,-185.3670356950248,-373.9965841158513,-196.0482043346961,-376.38009140396883,-185.37275869856094,-371.6121368879173,-205.01249487019638,-376.3796117502213,-185.369287998575,-368.2415479953184,-217.77562010566567
-375.04876740532933,-184.71739128411636,-375.04387140953105,-184.71830694338328,-375.06196900145574,-184.73706901379515,-374.5720842228321,-184.8284810671848,-375.0758954087583,-184.757599405825,-374.3670457891658,-185.68224909706012,-375.0990803482615,-184.79038571021692,-374.61047036492835,-189.62822824473997,-375.11381921409674,-184.80909392738323,-372.79003262203673,-195.47124565188895,-375.1200524764318,-184.81481833024483,-370.4483746542872,-204.42094174792084,-375.11957060528516,-184.81134346401288,-367.1346970690988,-217.16572961065606
-373.7888133180361,-184.15926996172925,-373.78393174156434,-184.16017988197552,-373.80198373781406,-184.1789604296047,-373.3135314331043,-184.2698012854722,-373.81587756492456,-184.1995039182058,-373.1128567587176,-185.1219921042115,-373.8390054228633,-184.23231047200426,-373.3739987692942,-189.06173613140703,-373.85370511944893,-184.25102877880846,-371.5834155516439,-194.894213584276,-373.85991990619846,-184.25675447447242,-369.2845700083519,-203.82935114689502,-373.8594355676923,-184.25327545717275,-366.0278348914768,-216.55584408345155
-372.52876729883377,-183.60102566146512,-372.5239002466037,-183.60192984859827,-372.54190653211845,-183.6207287286976,-372.05488793274765,-183.71099974418442,-372.5557676397049,-183.64128517360183,-371.8585792031522,-184.56161753654663,-372.57883791512063,-183.67411177196126,-372.1374468798519,-188.49514338359683,-372.59349865139353,-183.69283996471552,-370.37673414332016,-194.3171080130784,-372.59969504155765,-183.69856685738654,-368.120724316832,-203.23772304263923,-372.59920791801983,-183.6950837111314,-364.92096258482036,-215.9459636252204
-371.2686308093885,-183.0426581062886,-371.2637783459914,-183.04355657041506,-371.2817388066281,-183.0623736355223,-370.79615515752215,-183.15207617064382,-371.29556696850216,-183.08294290373675,-370.6042145819073,-184.0011251301787,-371.3185793406702,-183.11578932104467,-370.90081602815974,-187.92844979705853,-371.33320126547744,-183.13452720051941,-369.16998981117985,-193.73992880618277,-371.3393792307983,-183.14025520513,-366.9568389645301,-202.6460574094742,-371.338888936845,-183.13676795896552,-363.8140812714976,-215.33608833713092
-370.0084053113663,-182.48416701916423,-370.0035674610697,-182.4850597745895,-370.0214819836023,-182.5038948745272,-369.5373345431878,-182.59303029217273,-370.035276886719,-182.5244768403343,-369.3497643544205,-183.44051462122096,-370.05823122732824,-182.55734282800665,-369.6641075457761,-187.3616551675413,-370.07281441724786,-182.57609020163508,-367.9631840118272,-193.16267582777735,-370.07897382220915,-182.5818192438455,-365.79291533624865,-202.05435422172076,-370.0784799037326,-182.57832793385194,-362.7071920725658,-214.72621832069552
-368.7480922664331,-181.9255521230566,-368.7432690131809,-181.92643918828512,-368.7611374853002,-181.9452921701607,-368.2784275255046,-182.03386183609348,-368.77489872869967,-181.96588671543057,-368.09522998012943,-182.8797857457866,-368.79779510291087,-181.99877200159926,-368.4273227642595,-186.79475929079433,-368.81233956225174,-182.01752868347756,-366.7563182018665,-192.5853489420504,-368.81848016407923,-182.02325869967592,-364.62895481679027,-201.46261345369965,-368.81798214148426,-182.01976336395524,-361.60029618833346,-214.11635367804453
-367.487693136255,-181.3668131409304,-367.4828844236673,-181.36769453866552,-367.5007067339811,-181.38656524687119,-367.01943554023245,-181.4745705297284,-367.5144338693109,-181.40717226235327,-366.8406129184718,-182.31893823998882,-367.5372724952344,-181.44007655057464,-367.1904630151681,-186.22776196256677,-367.55177815603616,-181.4588423614618,-365.5493938379022,-192.00794801319012,-367.55789960469724,-181.464573298764,-363.46495879095755,-200.87083507973168,-367.5573972276895,-181.46107395016807,-360.49339496691124,-213.5064945073309
-366.227209382498,-180.8079497957501,-366.2224151138713,-180.80882555289426,-366.2401911519042,-180.8277138291071,-365.76036002313145,-180.9151561003998,-366.25388388655233,-180.84833318962006,-365.5859146288852,-181.7579718399409,-366.27666493211495,-180.88125618368488,-365.95352962793174,-185.6606629797575,-366.2911316541483,-180.9000309510028,-364.34241237653845,-191.43047290538476,-366.2972334923522,-180.90576276725255,-362.3009286435531,-200.27901907413758,-366.2967268014887,-180.902259386942,-359.38648976885264,-212.89664090612942
-364.96664246682815,-180.24896181048035,-364.96186250513506,-180.24983195813493,-364.97959216132864,-180.26873764131682,-364.50120240996154,-180.35561827543,-364.9932504021767,-180.28936919838995,-364.3311365708073,-181.196886281756,-365.0159739413689,-180.32231060968215,-364.71652401395494,-185.09346213756083,-365.03040151213503,-180.34109416751554,-363.1353752743796,-190.85292348282263,-365.0364831726061,-180.34682683156103,-361.13686575937936,-199.6871654112382,-365.03597250202256,-180.34331936872866,-358.2795819547112,-212.2867929720149
-363.70599385091145,-179.68984890808576,-363.701228018801,-179.6907134815511,-363.7189111860591,-179.70963640880967,-363.2419641359957,-179.7959567823,-363.7325350379369,-179.730279989822,-363.0762802036758,-180.63568130154735,-363.7552010508123,-179.76323953731853,-363.4794477623478,-184.52615920850167,-363.76958918554357,-179.78203172641503,-361.9282839880301,-190.2752996096919,-363.77565006448253,-179.78776520965087,-359.97277152323903,-199.0952740653543,-363.77513596843147,-179.78425358997964,-357.1726728850404,-211.67695080256215
-362.4452649964139,-179.1306108115309,-362.44051316378767,-179.1314698360773,-362.4581497657967,-179.15040984748666,-361.9826466815189,-179.2361713472297,-362.4717394155855,-179.17106526507533,-361.8213469869283,-180.0743566354282,-362.4943477882614,-179.20404267534613,-362.24230247954904,-183.95875396198767,-362.50869612992085,-179.2228433431162,-360.72113997409406,-189.69760115018084,-362.5147358573965,-179.22857758983358,-358.80864731993466,-198.5033450108066,-362.5142188398559,-179.22506174514655,-356.0657639203938,-211.067114495346
-361.18445736500155,-178.57124724378036,-361.17971964906394,-178.57210071110583,-361.1973095765728,-178.59105765468652,-360.72325170543,-178.67626167521027,-361.2108651568753,-178.61172472530896,-360.56633838190845,-179.51291202046053,-361.23341568153245,-178.64471973251707,-361.0050897719973,-183.39124616742657,-361.2477238008141,-178.66352873303413,-359.5139446891759,-189.11982796847772,-361.2537422841063,-178.66926365574818,-357.64449453426874,-197.91137822191598,-361.25322275543647,-178.665743528681,-354.95885642132487,-210.45728414794124
-359.9235725142519,-178.01175791205532,-359.9188491603208,-178.01260580579307,-359.9363923006236,-178.03157952662224,-359.4637809033199,-178.11622746540957,-359.9499138835591,-178.052258071682,-359.3112559709529,-178.95134718397983,-359.9724062584417,-178.0852704175835,-359.7678112461313,-182.8236355942261,-359.98667367544414,-178.1040876096622,-358.30669958987994,-188.54197992877076,-359.9926710773704,-178.10982309103375,-356.48031455104393,-197.31937367300316,-359.99214935431354,-178.10629863503456,-353.85195174838725,-209.8474598579227
-358.6626121983514,-177.45214250076884,-358.65790338253015,-177.4529848194395,-358.67539962018515,-177.47197515950683,-358.2042359707794,-177.55606841699552,-358.6888872173896,-177.49266500535344,-358.0561014729349,-178.38966183457774,-358.7113210468053,-177.52569443929747,-358.53046850838973,-182.2559220117939,-358.725547427846,-177.5445196644382,-357.09940613281043,-187.96405689524823,-358.7315239699471,-177.5502555793293,-355.3161087550628,-196.72733133838892,-358.73100027562765,-177.5467267586589,-352.74505126213427,-209.23764172286516
