"X1","Y1","Z1"
0.9796801110800512,0.3204099639052097,2.006985136103303e-7
0.9796815343126218,0.3204104293815125,2.007479303524024e-7
0.9796829577635308,0.32041089492922414,2.007973654293651e-7
0.979684381432778,0.3204113605483448,2.0084681884121833e-7
0.9796858053203636,0.3204118262388744,2.008962905879622e-7
0.9796872294262875,0.320412292000813,2.0094578066959665e-7
0.9796886537505496,0.3204127578341605,2.009952890861217e-7
0.9796900782931501,0.32041322373891695,2.0104481583753734e-7
0.9796915030540889,0.3204136897150824,2.010943609238435e-7
0.9796929280333658,0.32041415576265675,2.011439243450403e-7
0.9796943532309812,0.3204146218816401,2.011935061011277e-7
0.9796957786469349,0.3204150880720324,2.0124310619210568e-7
0.9796972042812268,0.3204155543338337,2.0129272461797428e-7
0.9796986301338569,0.3204160206670439,2.0134236137873338e-7
0.9797000562048255,0.32041648707166304,2.0139201647438312e-7
0.9797014824941322,0.3204169535476912,2.0144168990492344e-7
0.9797029090017774,0.3204174200951282,2.014913816703544e-7
0.9797043357277608,0.32041788671397425,2.015410917706759e-7
0.9797057626720825,0.32041835340422925,2.0159082020588793e-7
0.9797071898347425,0.3204188201658931,2.0164056697599063e-7
0.9797086172157409,0.32041928699896605,2.016903320809839e-7
0.9797100448150774,0.3204197539034479,2.0174011552086774e-7
0.9797114726327522,0.3204202208793387,2.017899172956422e-7
0.9797129006687654,0.32042068792663847,2.018397374053072e-7
0.9797143289231169,0.3204211550453472,2.0188957584986281e-7
0.9797157573958066,0.32042162223546483,2.0193943262930906e-7
0.9797171860868347,0.3204220894969914,2.0198930774364582e-7
0.979718614996201,0.32042255682992704,2.0203920119287323e-7
0.9797200441239057,0.32042302423427155,2.020891129769912e-7
0.9797214734699486,0.32042349171002504,2.0213904309599975e-7
0.9797229030343299,0.3204239592571875,2.021889915498989e-7
0.9797243328170495,0.3204244268757589,2.0223895833868863e-7
0.9797257628181073,0.32042489456573925,2.0228894346236897e-7
0.9797271930375033,0.32042536232712854,2.0233894692093984e-7
0.9797286234752378,0.3204258301599268,2.0238896871440134e-7
0.9797300541313105,0.32042629806413403,2.0243900884275343e-7
0.9797314850057216,0.3204267660397502,2.0248906730599612e-7
0.9797329160984709,0.3204272340867753,2.025391441041294e-7
0.9797343474095586,0.3204277022052094,2.0258923923715317e-7
