"t","\chi","\alpha","x","y","z","\dot x","\dot y","\dot z","\ddot x","\ddot y","\ddot z","k_x","k_y","k_z","\dot k_x","\dot k_y","\dot k_z","\ddot k_x","\ddot k_y","\ddot k_z","s_x","s_y","s_z","\dot s_x","\dot s_y","\dot s_z","L_x","L_y","L_z","\dot L_x","\dot L_y","\dot L_z","J_x","J_y","J_z","\dot J_x","\dot J_y","\dot J_z"
0.,-1,"1/2",1.5,0.,0.,0.,0.5773502691896257,0.3333333333333333,-0.8889330377440768,-0.00006246635348544596,0.00009013733827678703,0.4714045207910317,0.3333333333333333,0.,-0.12830005981991682,0.18144368465060579,0.,-0.2793438873818914,-0.1975406832125644,0.,-0.408248290463863,-0.28867513459481287,0.,0.1111111111111111,-0.15713484026367724,0.,0.,0.,0.5,-0.1111111111111111,0.15713484026367722,0.,-0.408248290463863,-0.28867513459481287,0.5,0.,-2.7755575615628914e-17,0.
0.13333333333333333,-1,"1/2",1.4980250844866685,0.07694622175199005,0.04444444684654885,-0.029617373576167942,0.5765900978048916,0.33333335213431,-0.2219527971924992,-0.011400659156871818,7.508090734144562e-9,0.453684704514921,0.357076328291244,0.,-0.1374389740003433,0.17462315168415402,0.,-0.06721955494657966,-0.05290572095141091,0.,-0.39290249002471345,-0.3092371797381097,0.,0.11902544994782106,-0.15122824396605866,0.,-0.015870059892901023,0.020163765734905626,0.499999972977589,-0.12678647886033492,0.14511984419342008,-4.998332702489672e-7,-0.40877254991761447,-0.2890734140032041,0.499999972977589,-0.007761028912513873,-0.006108399772638592,-4.998332702489672e-7
0.26666666666666666,-1,"1/2",1.49210566659647,0.1536898617847664,0.088888893837267,-0.05915530144959361,0.5743117476466192,0.33333335252978946,-0.22111334946416897,-0.022776980374755437,1.2274949247794465e-8,0.4347702688953653,0.379879101952129,0.,-0.14621554921337293,0.1673431517927339,0.,-0.06442767064794351,-0.05629440845898933,0.,-0.37652210587311613,-0.32898495982168235,0.,0.12662637441497318,-0.1449234310882959,0.,-0.03376703316441912,0.03864624827544015,0.49999997810969543,-0.14150132226380682,0.13192649287978497,-2.3139028436369724e-8,-0.4102891390375353,-0.2903387115462422,0.49999997810969543,-0.014874947848833656,-0.01299693820851092,-2.3139028436369724e-8
0.4,-1,"1/2",1.4822572700220018,0.23002880516579272,0.13333334092251517,-0.08853743006206885,0.5705211961381705,0.333333353540175,-0.2196185797229595,-0.0340812922519748,2.8808341925738388e-9,0.41471100697539265,0.4016815854236886,0.,-0.15460711672944222,0.1596225350885551,0.,-0.061445842093096024,-0.05951484210369285,0.,-0.35915027694430895,-0.3478664665799597,0.,0.1338938665839503,-0.13823700725610674,0.,-0.05355754777159307,0.05529480407736959,0.49999997280457387,-0.15517687581449086,0.11762272730119672,4.783978177283488e-7,-0.412707824715902,-0.2925716625025901,0.49999997280457387,-0.021283009230540578,-0.020614279954910025,4.783978177283488e-7
0.5333333333333333,-1,"1/2",1.4685058347686224,0.30576204307858024,0.1777777881395878,-0.11768700622596516,0.5652283479194564,0.3333333548735232,-0.21755318597940582,-0.04529724419719386,1.1952475815764462e-8,0.39355973952791773,0.4224263721845047,0.,-0.1625917564354119,0.15148147046695415,0.,-0.05830431791702449,-0.06258069738384701,0.,-0.3408327450369261,-0.3658319831706814,0.,0.14080879994640597,-0.13118658843094594,0.,-0.07509802609879154,0.06996617999406551,0.49999996228155685,-0.16773884059105992,0.10228138549117266,5.944012131595122e-7,-0.41593077113571764,-0.29586580317661587,0.49999996228155685,-0.026930040644653944,-0.028905202939773278,5.944012131595122e-7
0.6666666666666666,-1,"1/2",1.4508875792838747,0.380690157353644,0.22222223555589604,-0.1465270919420213,0.5584470783134973,0.33333335620642923,-0.21492516666578235,-0.056393062182897684,5.571728013712152e-9,0.37137216405237006,0.44205883970963833,0.,-0.17014837244647169,0.1429414158260849,0.,-0.05501267425977699,-0.06548377271149276,0.,-0.32161774344457417,-0.3828342031501627,0.,0.14735296184673946,-0.12379073418482942,0.,-0.09823530360752133,0.08252715251894865,0.4999999522774955,-0.17911771765953122,0.08597997814396899,4.392355075349963e-7,-0.4198530470520955,-0.30030705063121405,0.4999999522774955,-0.03176475581279177,-0.03781075604086044,4.392355075349963e-7
0.8,-1,"1/2",1.4294489007970392,0.45461585119801723,0.26666668309108,-0.17498156502789664,0.5501952244603673,0.3333333569392023,-0.21174118827248883,-0.06734130238051413,8.818704710258725e-9,0.3482067055132796,0.4605272940894331,0.,-0.17725700567533662,0.13402489280104155,0.,-0.051579104843031603,-0.06821692127540738,0.,-0.3015558685596088,-0.3988283567366543,0.,0.15350911708946988,-0.11606891624885145,0.,-0.12280728598773945,0.09285512718929874,0.499999946503398,-0.1892490825158493,0.06880037229938296,1.270534795011491e-7,-0.42436315454734824,-0.30597322954735556,0.499999946503398,-0.03573996542637943,-0.04726854394946848,1.270534795011491e-7
0.9333333333333333,-1,"1/2",1.4042462530846662,0.5273444677881504,0.31111113077412655,-0.20297532632728854,0.5404945418964836,0.33333335829031063,-0.20800922230606902,-0.07811481867981836,9.344257847487347e-9,0.32412436268050904,0.47778310587754375,0.,-0.1838988893245833,0.12475542734183324,0.,-0.04801214711162829,-0.07077338479377977,0.,-0.2806999466301609,-0.4137723286565026,0.,0.15926105519912043,-0.10804146773132374,0.,-0.14864364233433686,0.10083869698497627,0.4999999466807687,-0.19807384928706384,0.050828470910123644,-2.2743920134737916e-7,-0.42934358896449776,-0.3129336316715263,0.4999999466807687,-0.038812794087943414,-0.0572129968212001,-2.2743920134737916e-7
1.0666666666666667,-1,"1/2",1.375345891515531,0.5986844514295461,0.35555557863349935,-0.23043836576277602,0.5293688070554332,0.3333333598459352,-0.2037790684622371,-0.08870602887123141,2.0758109215241198e-8,0.2991885255260559,0.49378079834901745,0.,-0.19005730501181478,0.1151560493977673,0.,-0.04432913696982603,-0.07316184519998696,0.,-0.25910489577171314,-0.427626768323885,0.,0.16459360503980167,-0.09972951189582087,0.,-0.17556651747509616,0.1063781493139203,0.49999987403999857,-0.2055379883178572,0.03215358138395227,-3.360245433625675e-6,-0.4346714132468093,-0.3212486190099647,0.49999987403999857,-0.040944383278055524,-0.0675759305118686,-3.360245433625675e-6
1.2,-1,"1/2",1.3428239240376398,0.6684479570295483,0.400000026868786,-0.2572822654961795,0.5168549971472657,0.33333336421820503,-0.19887942753881507,-0.09900111975128063,4.482593780119458e-8,0.27346485580187935,0.5084782503928647,0.,-0.19571268297235547,0.10525802853769342,0.,-0.040501532438284735,-0.07530846770112125,0.,-0.2368275742813472,-0.44035519760758246,0.,0.1694928232446385,-0.09115499125525411,0.,-0.20339131381933917,0.10938594966842044,0.49999973530019387,-0.2115959800784732,0.01286988193238238,2.628533126464161e-6,-0.4402188881006864,-0.33096924793916205,0.49999973530019387,-0.0421031568338347,-0.07828510932287173,2.628533126464161e-6
