"t","\alpha","\chi","v_F","\rho_t","x","y","z","\rho","\phi","\dot x","\dot y","\dot z","\ddot x","\ddot y","\ddot z","k_x","k_y","k_z","k_\rho","k_\phi","k_\rho^(+)","k_\rho^(-)","s_x","s_y","s_z","L_x","L_y","L_z","J_x","J_y","J_z","E"
20.37313432835821,"1/2",-1,1,1,0.018420061126315973,1.4998018758174694,6.791097757880858,1.4999149860433747,1.558515281310771,-0.5773200420412037,0.00705304443834413,0.3333537342929729,-0.002720094816280735,-0.22199748889316667,7.882059906332751e-6,-0.327536632155239,0.47547179478922735,0.,0.47141354777911887,0.5678127040423744,0.47152584912660656,0.47141354777936356,0.28364639032031347,-0.41175809070163566,0.,-3.2289754395287096,-2.2243332882532907,0.49999827482922066,-2.945329049208396,-2.6360913789549265,0.49999827482922066,0.19244942569388346
20.567164179104477,"1/2",-1,1,1,-0.09354437365081172,1.4969911809115029,6.855778485306047,1.4999110458852347,1.6332034421440491,-0.5762384407529586,-0.03602668645094689,0.333355321541439,0.013868908095113467,-0.22205512181183332,8.478808897968541e-6,-0.362104661124955,0.4497072729865824,0.,0.47141507312277703,-0.5740377236584348,0.471533580515231,0.4714150731205228,0.31358097765964316,-0.38944443820655905,0.,-3.0830934468270645,-2.482509345169503,0.4999998990932615,-2.7695124691674216,-2.871953783376062,0.4999998990932615,0.19245005088877437
20.761194029850746,"1/2",-1,1,1,-0.20498655696063017,1.4858287250900888,6.920459532188112,1.4999021597548996,1.7078919996614048,-0.5719406648712306,-0.07895729856016187,0.3333570299517943,0.030357434830475875,-0.2199919955642054,9.152109159115935e-6,-0.39465301508338024,0.4214336358503082,0.,0.4714152586707135,-0.57706040491103,0.47154483073319453,0.47141525866892353,0.3417672444122199,-0.36495910818457167,0.,-2.9165144224049593,-2.7311802201405575,0.4999985562539438,-2.5747471779927396,-3.0961393283251293,0.4999985562539438,0.1924495340146926
20.955223880597014,"1/2",-1,1,1,-0.31528593306250824,1.466384286332969,6.985140923637206,1.4998960279937232,1.782581163489785,-0.5644618404150225,-0.12138383355356626,0.33335887384120927,0.046731986487362584,-0.217327672829348,9.854135579981758e-6,-0.4250021697264974,0.39081064625255896,0.,0.47141654023711665,-0.5768667743576836,0.4715547871123021,0.4714165402353019,0.36804806139425783,-0.3384385091917418,0.,-2.729867438531853,-2.9687000483911627,0.4999994040898534,-2.3618193771375955,-3.3071385575829044,0.4999994040898534,0.19244986035567502
21.149253731343283,"1/2",-1,1,1,-0.42382633555760707,1.4387611763380532,7.049822686200031,1.4998874908638475,1.8572707420919343,-0.5538195243066133,-0.1632078754860418,0.33336085757370404,0.06279545643369892,-0.21313470601362117,0.000010623961306095264,-0.45298142788472706,0.35800762714341616,0.,0.4714173147851644,-0.5734558602784702,0.4715667300251342,0.4714173147817322,0.39227677115493265,-0.31003053851558005,0.,-2.5238902916682973,-3.193438746729032,0.49999903132885276,-2.1316135205133646,-3.503469285244612,0.49999903132885276,0.19244971687447543
21.34328358208955,"1/2",-1,1,1,-0.5300031909701082,1.4031153190154733,7.114504848798087,1.4998786553899586,1.9319610411230033,-0.5401105815920555,-0.20404679541716209,0.3333629989551064,0.07851210693174177,-0.2078203148148496,0.00001144873930288878,-0.47843541941970813,0.32320785478124997,0.,0.47141826353374844,-0.5668473952800844,0.4715793702887146,0.4714182635362676,0.4143183132923713,-0.2798934355617589,0.,-2.2994638500108313,-3.40383111129826,0.4999988717667197,-1.88514553671846,-3.6837245468600193,0.4999988717667197,0.19244965545569048
21.53731343283582,"1/2",-1,1,1,-0.6332243986567923,1.3596462959774696,7.179187442448208,1.4998703908069888,2.006651831413629,-0.5233609355965868,-0.24382194617130165,0.33336530200415043,0.09390307079120686,-0.20158092940270667,0.00001232443336133531,-0.5012223884325823,0.28660555000523336,0.,0.47141968020270986,-0.5570784776775972,0.47159220093171483,0.4714196802009998,0.43404964719222233,-0.2481952936143377,0.,-2.057594965533533,-3.598369476909092,0.4999995368395779,-1.6235453183413107,-3.84656477052343,0.4999995368395779,0.1924499114508451
21.73134328358209,"1/2",-1,1,1,-0.7329127487165223,1.3085923558609511,7.243870500364426,1.4998583436608013,2.0813434201214633,-0.5037233868277701,-0.2821722075593774,0.33336778811924017,0.10851473959505861,-0.1937217649051505,0.000013301676024931914,-0.5212138438421011,0.2484037733104501,0.,0.47142021969535763,-0.5442018360092011,0.4716080039851588,0.47142021969657477,0.4513607525244121,-0.2151126939085568,0.,-1.7994047656627814,-3.7756055877893466,0.49999815953215904,-1.3480440131383693,-3.9907182816979034,0.49999815953215904,0.19244938130222994
21.925373134328357,"1/2",-1,1,1,-0.8285157788063418,1.2502452749548356,7.308554059056495,1.4998505403132578,2.156035650341738,-0.4812508395558636,-0.3189951490760766,0.3333704638821071,0.12305354968892475,-0.18561722164851738,0.000014289013443094758,-0.5383009551593789,0.208816903755423,0.,0.4714224273301991,-0.5282921043842308,0.4716217742847051,0.4714224273294524,0.46615497384890925,-0.18083014227700728,0.,-1.5261496295413062,-3.9342016308240675,0.5000001260488353,-1.059994655692397,-4.115031773101075,0.5000001260488353,0.19245013824612667
22.119402985074625,"1/2",-1,1,1,-0.9194944526497798,1.1849207979773515,7.373238156683493,1.4998357729874967,2.2307286960599995,-0.45610661663832536,-0.3540189742089023,0.3333733492979547,0.13612536346108456,-0.1753975912590713,0.000015452965293409167,-0.552384431541904,0.16806386771179824,0.,0.4714228087550764,-0.509433877896608,0.4716406154787825,0.47142280875524334,0.4783497548203559,-0.14553869610280784,0.,-1.2391749221724373,-4.0728619678026865,0.49999800736103356,-0.7608251673520814,-4.218400663905494,0.49999800736103356,0.19244932272364923
22.313432835820894,"1/2",-1,1,1,-1.0053483355765498,1.1129930256283407,7.437922836077284,1.499826240250472,2.3054226074356734,-0.428426071645592,-0.38705988598258184,0.3333764605552061,0.14919717723324438,-0.16517796086962527,0.000016616917143723575,-0.5633900644296327,0.12637334973452602,0.,0.4714252234421742,-0.4877363875698617,0.47165690254637677,0.471425223443123,0.4878769909320687,-0.10943510277360802,0.,-0.9399552238620124,-4.190451825840217,0.4999999756016438,-0.45207823292994365,-4.299886928613825,0.4999999756016438,0.19245008033593336
22.507462686567163,"1/2",-1,1,1,-1.0855910301334746,1.0348541959425699,7.502608141663433,1.4998103518665955,2.3801173693268436,-0.3983227248079152,-0.41797868210455025,0.3333798095431254,0.16077029633819484,-0.1532358255414391,0.00001793636577308667,-0.5712520811960053,0.08397661430656622,0.,0.4714260613601592,-0.4633166538178839,0.47167798968505886,0.4714260613598734,0.4946834367597592,-0.07272068065931,0.,-0.6300436302057737,-4.28588051532333,0.4999983539344251,-0.13536019344601452,-4.35860119598264,0.4999983539344251,0.1924494561210044
22.70149253731343,"1/2",-1,1,1,-1.1597812311435671,0.9509464632310206,7.567294122521761,1.4997972129739656,2.4548132322998213,-0.3660463150724507,-0.4465191101516165,0.3333834217819357,0.171925004011977,-0.14095012509755167,0.000019297480425606014,-0.5759299533914591,0.04111059194265694,0.,0.47142821462109247,-0.43631355387279863,0.47169820593527606,0.4714282146210518,0.4987310270618408,-0.03560003716067459,0.,-0.3110959407810583,-4.358231351283421,0.4999992593101191,0.18763508628078251,-4.393831388444095,0.4999992593101191,0.19244980461821204
22.895522388059703,"1/2",-1,1,1,-1.2275007539533085,0.8617342285710697,7.631980830117712,1.4997813112740528,2.529510006337329,-0.3316625304461295,-0.47262268919095074,0.33338730523937676,0.1819321786390094,-0.12769499527831413,0.0000208027280166853,-0.5773953524192385,-0.0019859329527407432,0.,0.47142998696396665,-0.40687590246337507,0.47172108953466396,0.47142998696399474,0.4999970425408673,0.0017197239272785992,0.,0.015156602225216417,-4.406670261062688,0.4999990727943034,0.5151536447660837,-4.404950537135409,0.4999990727943034,0.19244973282202066
23.08955223880597,"1/2",-1,1,1,-1.28837259012024,0.7677154459380477,7.696668321093095,1.4997636270109338,2.604208079676491,-0.29549731196085893,-0.49604132496814574,0.3333915010424472,0.19084776574762607,-0.11369709657892618,0.000022446319016700302,-0.5756403288007274,-0.045072779484029026,0.,0.4714317240794482,-0.3751679119993654,0.4717460949457057,0.4714317240796364,0.49847427984770937,0.03903065885054367,0.,0.346910233998341,-4.430512683024172,0.4999985053729317,0.8453845138460503,-4.391482024173628,0.4999985053729317,0.1924495144041487
23.28358208955224,"1/2",-1,1,1,-1.342059687344495,0.6694164575052248,7.761356657132259,1.4997475114078531,2.678907244338653,-0.2576162699562116,-0.5167325003720883,0.333396016902035,0.19916076068818397,-0.09930080323565324,0.00002414835956736719,-0.5706757814176765,-0.08790972114771586,0.,0.47143451900766664,-0.3413671549436027,0.47177118962092207,0.47143451900613603,0.49417107535692095,0.07612455767086139,0.,0.6822986994564649,-4.429218275170237,0.49999985285869225,1.1764697748133859,-4.353093717499376,0.49999985285869225,0.192450033086915
23.47761194029851,"1/2",-1,1,1,-1.388255697201204,0.5673817547310519,7.8260459031401926,1.4997252869820155,2.753607829320887,-0.21835040959211127,-0.5345148205949446,0.3334008886442206,0.20557964614177351,-0.08399388213840368,0.00002606805988437399,-0.5625262781358857,-0.13025764712543422,0.,0.47143600510807687,-0.30566008028171576,0.47180129373558805,0.4714360051071993,0.4871112429678436,0.11279466731331943,0.,1.0194023256386855,-4.402356474414049,0.4999980674969747,1.506513568606529,-4.289561807100729,0.4999980674969747,0.19244934584485013
23.671641791044777,"1/2",-1,1,1,-1.4267121302706638,0.4621848853092091,7.890736130547574,1.4997074284238716,2.828309790902036,-0.17783909384149355,-0.5493271412019165,0.33340613286557225,0.21199853159536308,-0.06868696104115413,0.000027987760201380796,-0.5512410014129625,-0.17188116373790108,0.,0.4714395181815266,-0.2682479137298639,0.4718298978137154,0.471439518181993,0.47733398088316703,0.14883638901232588,0.,1.3562689088672195,-4.34969728648849,0.5000002002856851,1.8336028897503867,-4.200860897476164,0.5000002002856851,0.19245016682157534
23.865671641791046,"1/2",-1,1,1,-1.4572026503269018,0.35440845548996913,7.955427413769551,1.4996816053557942,2.9030132928123136,-0.13632674849819906,-0.5610758059432654,0.3334117837335481,0.2158176606865187,-0.052461945533164855,0.000030270598295433,-0.5368780989787134,-0.2125469491506748,0.,0.47144123808794614,-0.22933675539343626,0.4718648701348204,0.47144123808863925,0.4648936154168748,0.1840487064464919,0.,1.6909018259863613,-4.271094746467739,0.49999811546669715,2.155795441403236,-4.087046040021247,0.49999811546669715,0.19244936429967374
24.059701492537314,"1/2",-1,1,1,-1.4795681575008994,0.24465695961337958,8.020119836606444,1.4996596149052854,2.9777185113130096,-0.09408918663188937,-0.5696857710899097,0.33341787969580045,0.21955413085851996,-0.036286925978399026,0.00003256470492099319,-0.5195216826711263,-0.2520297280658965,0.,0.47144492309033004,-0.18914537501420212,0.4718988794149594,0.4714449230907003,0.4498593078777361,0.21823520136715846,0.,2.0213086214758245,-4.166626152737859,0.499999755725456,2.4711679293535607,-3.9483909513707003,0.499999755725456,0.19244999569325127
24.253731343283583,"1/2",-1,1,1,-1.493673898051113,0.13354088156090338,8.084813486186947,1.4996315816784036,3.0524254162042648,-0.051257973948551326,-0.5751283544399285,0.33342443867492344,0.2213467817979906,-0.019758029639032046,0.000035138158753931904,-0.49926483543477607,-0.2901077462333426,0.,0.47144753242178505,-0.1478963961075732,0.47193826562553676,0.4714475324211313,0.43231472396398957,0.2512050545748224,0.,2.3454670191946287,-4.0364630747019845,0.49999863442749937,2.7777817431586183,-3.785258020127162,0.49999863442749937,0.19244956405757258
24.44776119402985,"1/2",-1,1,1,-1.4994469568061872,0.021680906991843517,8.149508458732571,1.4996036936482002,3.1271343920706376,-0.008218363602911082,-0.5773537664554265,0.33343152000663523,0.22229227868783988,-0.0031808326745619443,0.000037854029659675276,-0.47622231289710903,-0.3265697640942611,0.,0.4714510721397,-0.10582033208034453,0.47197924799715746,0.4714510721398518,0.41235743057100616,0.28277437906019337,0.,2.661383054852481,-3.8809777671921792,0.4999989706294171,3.073740485423487,-3.598203388131986,0.4999989706294171,0.192449693471818
24.64179104477612,"1/2",-1,1,1,-1.4968525923643194,-0.09029860859738853,8.214204856589818,1.499573780106337,-3.0813400209290607,0.03495564200481837,-0.5763580293253783,0.33343913603639974,0.2220437535543153,0.013437495072628265,0.00004076988065174223,-0.45052166544968186,-0.36121185684400325,0.,0.47145492959766644,0.06315157129154803,0.47202332821288717,0.47145492959693963,0.3900985869644295,0.3127668339967577,0.,2.967068188745838,-3.7006772523357103,0.49999942477659126,3.3571667757102674,-3.3879104183389526,0.49999942477659126,0.19244986829081323
24.83582089552239,"1/2",-1,1,1,-1.485902206326918,-0.20177278386927877,8.278902790008766,1.4995391368942532,-3.0066267440232344,0.0778569726956956,-0.5721498273655281,0.3334473585793976,0.22016996279780401,0.029939355898134658,0.00004398556255773803,-0.42230504024445836,-0.39384016689583445,0.,0.4714583304444876,0.020127704970428206,0.4720723537109303,0.4714583304442368,0.36566201710548446,0.34101508653774887,0.,3.260564456531442,-3.496222375914611,0.49999830931852984,3.6262264736369265,-3.155207289376862,0.49999830931852984,0.1924494388898182
25.029850746268657,"1/2",-1,1,1,-1.4666630199639061,-0.31211979927970124,8.343602379385372,1.499506313168453,-2.931911167396965,0.12038813535306565,-0.564739043661008,0.33345620600388526,0.21786314425921133,0.04642765694076629,0.0000472781528651929,-0.3917314205468849,-0.42427417354800884,0.,0.4714634089586468,-0.023011201325573605,0.4721223449671312,0.47146340895843525,0.3391838646966284,0.367361274400908,0.,3.5399750039269287,-3.268451212555001,0.5000001083159671,3.879158868623557,-2.901089938154093,0.5000001083159671,0.19245013141727862
25.223880597014926,"1/2",-1,1,1,-1.4392320644959977,-0.42072194832851917,8.408303751151097,1.4994652024234365,-2.8571929335339843,0.16221252561581942,-0.554182392875374,0.33346574937580353,0.21324980152609682,0.062387051157307145,0.00005109198844618588,-0.3589682304452184,-0.45234125470510333,0.,0.4714670805554369,-0.06602469863406057,0.4721798477901846,0.47146708055521563,0.31081152343852253,0.39165826545321974,0.,3.8034226687373143,-3.0183139185966015,0.49999822456498266,4.114234192175837,-2.6266556531433816,0.49999822456498266,0.19244940624720058
25.417910447761194,"1/2",-1,1,1,-1.403772769429535,-0.5269753756919762,8.473007046406696,1.4994269021121256,-2.7824719201580086,0.20314178967662558,-0.5405291432119037,0.33347603274567034,0.20863645879298232,0.078346445373848,0.00005490582402717885,-0.32420065347211946,-0.4778878494544651,0.,0.4714729188762116,-0.1086732584606625,0.47223803154627597,0.47147291887618836,0.2807030498473644,0.41377022344096737,0.,4.049147115819825,-2.7469544213189234,0.5000001887423648,4.32985016566719,-2.333184197877956,0.5000001887423648,0.19245016237767865
25.611940298507463,"1/2",-1,1,1,-1.3604715729802592,-0.6302829381394565,8.537712411725659,1.4993796994080875,-2.707747902812135,0.24296222000660542,-0.5238474110217023,0.333487108380854,0.2016366604232819,0.09347324713582202,0.00005932781402803271,-0.28761960251700835,-0.5007676007052951,0.,0.4714773502888723,-0.15071839491527553,0.47230448882296355,0.47147735028887106,0.24902616350461837,0.4335734884540003,0.,4.275409759931677,-2.4556134502650626,0.49999835728816067,4.524435923436296,-2.0220399618110623,0.49999835728816067,0.19244945732244928
25.80597014925373,"1/2",-1,1,1,-1.3095792506125112,-0.7300714717449032,8.602420010598797,1.4993339079373198,-2.633020572148154,0.28138739410928515,-0.5042577284130003,0.333499056285651,0.1944382110966477,0.1084511736000277,0.00006382751234095228,-0.24943085475568036,-0.5208559245530632,0.,0.47148371654490845,-0.19192650743776135,0.472372907693607,0.4714837165449221,0.21595732197212744,0.4509572430803467,0.,4.480621428014208,-2.1457089762110266,0.49999976012321845,4.696578749986336,-1.6947517331306798,0.49999976012321845,0.1924499973695356
26.,"1/2",-1,1,1,-1.251371856044044,-0.8257793412449455,8.667130013901712,1.4992808417791685,-2.558289834032483,0.31830351519525923,-0.48181704378537904,0.33351191208455133,0.1855765964658802,0.12253615642222018,0.00006887319855284279,-0.2098455600111254,-0.5380374509087135,0.,0.4714894101170344,-0.23206671158412007,0.4724490051925802,0.47148941011685075,0.1816808700815187,0.4658240670536703,0.,4.66324053937408,-1.8187587514564378,0.49999879525567925,4.844921409455599,-1.3529346844027677,0.49999879525567925,0.19244962591086778
26.19402985074627,"1/2",-1,1,1,-1.1861783667712047,-0.9168744152140079,8.731842610319104,1.4992257371957138,-2.4835551884180833,0.35338091178624753,-0.456723738329405,0.33352579255619763,0.17599041454892228,0.1361179152008973,0.00007420243226265302,-0.16908492676323347,-0.5522177777855743,0.,0.47149619754646066,-0.27091583705323247,0.4725297089318532,0.47149619754614047,0.1463877449391796,0.47809060661303693,0.,4.821878722243805,-1.4764229682738872,0.49999913840817356,4.968266467182985,-0.9983323616608503,0.49999913840817356,0.19244975801125047
26.388059701492537,"1/2",-1,1,1,-1.1143606488679314,-1.0028457932460197,8.796558000732048,1.499166215193164,-2.408816616645873,0.3865526644221972,-0.42902543398170934,0.3335407236931849,0.16540352590169924,0.14895417393447075,0.00007993694773276882,-0.12737577217248253,-0.5633164386394486,0.,0.47150346754112554,-0.30825660145377465,0.4726167870578445,0.4715034675410579,0.11027482146662453,0.4876878753367815,0.,4.9552457252577256,-1.1204683678032739,0.4999994147955906,5.0655205467243505,-0.6327804924664924,0.4999994147955906,0.19244986441152312
26.582089552238806,"1/2",-1,1,1,-1.0363178517518208,-1.0832115538864864,8.861276401712129,1.499100383674384,-2.3340735171064377,0.41750976969058684,-0.3989782092382219,0.3335568434594152,0.1536927899417015,0.16076337342147687,0.0000862206426414798,-0.08495018412869446,-0.5712702986419601,0.,0.47151077266141006,-0.3438802507997485,0.472711717267669,0.47151077266150776,0.07354332362099952,0.4945618055923617,0.,5.062184016355041,-0.7527670619407003,0.499998587705271,5.13572733997604,-0.25820525634833863,0.499998587705271,0.19244954597427671
26.776119402985074,"1/2",-1,1,1,-0.9524890575520039,-1.1575250595992397,8.925998048743015,1.4990329110318186,-2.2593258116370816,0.4461840757967804,-0.36664748970091965,0.3335741866934695,0.14153583203861247,0.1721581449975905,0.0000927311122492871,-0.0420449560335313,-0.5760361120850936,0.,0.47151973136686054,-0.3775887675377037,0.4728118458459052,0.4715197313669062,0.036398241502067226,0.49867340816967287,0.,5.141697212477059,-0.37529319551478624,0.5000000032772907,5.178095453979126,0.12338021265488663,0.5000000032772907,0.19245009097006982
26.970149253731343,"1/2",-1,1,1,-0.8633365796287756,-1.2253640286440863,8.990723190654865,1.4989553203548058,-2.1845729242813188,0.47233522657504073,-0.33230175926549443,0.3335929014097268,0.1280221836757632,0.18186707641371663,0.00010017442455640114,0.0011012284183012158,-0.5775833997526584,0.,0.47152785758518684,-0.4091918247481013,0.4729228740271615,0.4715278575850563,-0.0009533051133384588,0.49999909120853503,0.,5.192892466693506,0.009900839878628918,0.49999828248392686,5.1919391615801675,0.5098999310871639,0.49999828248392686,0.19244942843153462
27.16417910447761,"1/2",-1,1,1,-0.7693643759222542,-1.286356141838205,9.055452103891675,1.4988774688356323,-2.1098146011305636,0.4958643261784198,-0.2960722063164924,0.33361306035076005,0.11450853531291391,0.19157600782984274,0.00010761773686351519,0.04424768954088557,-0.5759065346324642,0.,0.4715384189800695,-0.43851525729445795,0.4730389018941082,0.4715384189798408,-0.03830280078164231,0.498530736717689,0.,5.215094040682511,0.40068283334535787,0.5000002588101221,5.176791239900869,0.8992135700630468,0.5000002588101221,0.1924501893527879
27.35820895522388,"1/2",-1,1,1,-0.6710909144726105,-1.3401495278420623,9.120185076119837,1.4987874340489338,-2.0350503411594905,0.5166248431677756,-0.25817602163644365,0.333634783687009,0.09952317067887254,0.19898102004133708,0.00011635328193317016,0.08715372375943228,-0.571009497595351,0.,0.4715478795475794,-0.46539167694754996,0.47316788151713657,0.4715478795477757,-0.07544178190669763,0.4942757707421458,0.,5.207712298291805,0.7948580907590452,0.4999983076596907,5.132270516385108,1.289133861501191,0.4999983076596907,0.19244943808793324
27.55223880597015,"1/2",-1,1,1,-0.569070646022649,-1.3864517595328458,9.184922428767976,1.4986960604726896,-1.9602796770543802,0.534485385183699,-0.21885582167920803,0.33365821248840505,0.08457780086987635,0.20631950259478415,0.00012514359399511552,0.1295804957226251,-0.5629228215139505,0.,0.4715598436506866,-0.4896737916121614,0.4733033334855893,0.47155984365036957,-0.11216283376549252,0.4872571176716606,0.,5.170402448988836,1.190186801493612,0.4999999599956081,5.058239615223343,1.6774439191652726,0.4999999599956081,0.19245007429521105
27.746268656716417,"1/2",-1,1,1,-0.46386967195070095,-1.4249932500079714,9.249664496709014,1.4985929517797458,-1.885502200316003,0.5493802343400555,-0.17825054510055616,0.3336834302645312,0.06879746186179961,0.2117380925990441,0.00013510960672610177,0.17129056785280478,-0.551686757526977,0.,0.4715712864105758,-0.5112221694201566,0.47345231626896195,0.47157128641049684,-0.1482607429039305,0.4775130910389521,0.,5.102917414401794,1.5843802840892147,0.4999986582138639,4.9546566714978635,2.0618933751281667,0.4999986582138639,0.1924495730292925
27.940298507462686,"1/2",-1,1,1,-0.35607866170664576,-1.4555635787585777,9.314411651390412,1.4984850166522432,-1.8107172072499929,0.5611800013880528,-0.13670497881040966,0.3337106542041286,0.05283090617140358,0.21650082146861993,0.00014550638604717432,0.21205187407632317,-0.5373654826041926,0.,0.47158461350915337,-0.5299180948476901,0.47361091097353863,0.47158461350933695,-0.1835337837808923,0.4650971406180312,0.,5.005243312223523,1.9751384465956772,0.499999366606043,4.82170952844263,2.4402355872137083,0.499999366606043,0.19244984579090307
28.134328358208954,"1/2",-1,1,1,-0.24629956564090652,-1.4779855403630162,9.379164285496302,1.4983673560102198,-1.7359243610095547,0.5698594830397304,-0.0943059004058921,0.33373994102870314,0.036492333105028474,0.21985897634760826,0.000156849406063212,0.25163614709402216,-0.520036046326602,0.,0.4715985571729454,-0.5456546408208205,0.4737827617225926,0.4715985571728113,-0.21778453294974487,0.4500776568636367,0.,4.8775035128771655,2.3601367637641464,0.4999992391654822,4.659718979927421,2.810214420627783,0.4999992391654822,0.19244979670395052
