"t","\alpha","\chi","v_F","\rho_t","x","y","z","\rho","\phi","\dot x","\dot y","\dot z","\ddot x","\ddot y","\ddot z","k_x","k_y","k_z","k_\rho","k_\phi","k_\rho^{(+)}","k_\rho^{(-)}","s_x","s_y","s_z","L_x","L_y","L_z","J_x","J_y","J_z","E"
3692.5187032418953,0.5,1,1,110,2488.163045419098,2344.099548142769,0.,3418.4438026962466,0.7555941459735969,0.6943064754060028,0.7105370553072243,0.,8.602402002507752e-6,8.065478442067153e-6,0.,0.7868999471900499,0.8127501133603497,-1.,1.1300763638338993,0.018278827793818175,1.2172441505106115,-0.8465490639656171,0.26058150992310614,0.2691417790608458,-0.33114948203214356,-2344.099548142769,2488.163045419098,177.6829865816403,-2343.8389666328458,2488.4321871981588,177.35183709960816,1.0000000716473794
3705.4862842892767,0.5,1,1,110,2497.167243009741,2353.314172198725,0.,3431.316341090142,0.7557493709086415,0.6944177625732298,0.710641434046791,0.,8.563027510925081e-6,8.033852843960779e-6,0.,0.7866297763613704,0.8125355314446125,-1.,1.1297406319108847,0.01831813509111846,1.2167518292367492,-0.8467988691258432,0.26053626679912467,0.26911640058101666,-0.33120570137105604,-2353.314172198725,2497.167243009741,177.85011192027127,-2353.053635931926,2497.436359410322,177.5189062189002,1.000000072166977
3718.4538653366585,0.5,1,1,110,2506.1728804678996,2362.5301471687662,0.,3444.190935920081,0.7559034341864673,0.694528542854711,0.7107454053489394,0.,8.522700517523172e-6,8.001721064313632e-6,0.,0.786361272563748,0.8123221000499324,-1.,1.129406823983106,0.018357077160695234,1.216262560443037,-0.8470474109283851,0.2604912976873455,0.26909112308167826,-0.33126160554432477,-2362.5301471687662,2506.1728804678996,178.0174043520226,-2362.269655871079,2506.441971590981,177.68614274647828,1.0000000716098518
3731.42144638404,0.5,1,1,110,2515.17995108768,2371.7474676934844,0.,3457.0675777114743,0.7560563487172425,0.6946388001926369,0.7108489599796312,0.,8.482373524121265e-6,7.969589284666485e-6,0.,0.7860944201476527,0.8121098097865067,-1.,1.1290749232768462,0.018395658428843942,1.2157763149531862,-0.8472947011084726,0.26044660006129794,0.26906594604194584,-0.33131719725523306,-2371.7474676934844,2515.17995108768,178.18486130347767,-2371.487021093423,2515.4490170337217,177.85354410622244,1.0000000709940258
3744.3890274314213,0.5,1,1,110,2524.1884480877693,2380.966128369658,0.,3469.9462569185907,0.7562081272308795,0.6947485345870075,0.7109520979388659,0.,8.44204653071936e-6,7.937457505019336e-6,0.,0.7858292031212151,0.8118986510993753,-1.,1.128744912638313,0.018433883447147026,1.2152930632724952,-0.8475407507493499,0.2604021713203764,0.26904086893007745,-0.3313724792691486,-2380.966128369658,2524.1884480877693,178.35248080775276,-2380.7057261983373,2524.4574889566993,178.02110832848362,1.0000000707397168
3757.356608478803,0.5,1,1,110,2533.1983646868553,2390.186123794067,0.,3482.8269640092462,0.7563587822745685,0.6948577460378227,0.711054819226644,0.,8.40171953731745e-6,7.90532572537219e-6,0.,0.7855656054925655,0.8116886144335784,-1.,1.1284167748961829,0.018471756767187042,1.2148127760241663,-0.8477855705981721,0.26035800885713606,0.26901589121054525,-0.3314274543548611,-2390.186123794067,2533.1983646868553,178.52026113986565,-2389.92576578521,2533.467380578066,178.1888336855108,1.0000000710304677
3770.3241895261845,0.5,1,1,110,2542.2096941036243,2399.40744856349,0.,3495.709689464559,0.7565083262160394,0.6949664345450826,0.7111571238429654,0.,8.361392543915543e-6,7.873193945725042e-6,0.,0.7853036112698344,0.8114796902341566,-1.,1.1280904928620126,0.018509282940546767,1.2143354239473951,-0.8480291710710978,0.260314110057356,0.2689910123440657,-0.331482125284549,-2399.40744856349,2542.2096941036243,178.68820081683066,-2399.147134453433,2542.4786851159683,178.35671869154612,1.000000071816849
3783.2917705735663,0.5,1,1,110,2551.2224295567644,2408.6300972747063,0.,3508.5944237787135,0.7566567712467539,0.6950746001087871,0.7112590117878299,0.,8.321065550513636e-6,7.841062166077894e-6,0.,0.7850432044611522,0.8112718689461496,-1.,1.1277660493306323,0.018546466518808535,1.2138609778955063,-0.8482715622582893,0.2602704723001016,0.26896623178762796,-0.33153649483374525,-2408.6300972747063,2551.2224295567644,178.85629859774068,-2408.3698268024064,2551.491395788552,178.52476210290692,1.0000000728200975
3796.2593516209477,0.5,1,1,110,2560.236564264961,2417.854064524495,0.,3521.4811574587293,0.7568041293850314,0.6951822427289363,0.7113604830612378,0.,8.280738557111729e-6,7.808930386430747e-6,0.,0.7847843690746494,0.8110651410145979,-1.,1.1274434270805362,0.01858331205355468,1.2133894088341213,-0.8485127539288168,0.2602270929577869,0.2689415489945238,-0.33159056578130425,-2417.854064524495,2560.236564264961,179.02455348385803,-2417.593837431537,2560.5055058139556,178.69296291807672,1.0000000735356835
3809.226932668329,0.5,1,1,110,2569.252091473306,2427.079344924662,0.,3534.3698810537476,0.7569504124770668,0.69528937073854,0.7114615425426677,0.,8.242158624164947e-6,7.777853919944793e-6,0.,0.7845270892482319,0.8108594969435107,-1.,1.1271226090089865,0.01861982404630047,1.2129206880021053,-0.848752755651414,0.2601839694221477,0.26891696341623034,-0.3316443408875369,-2427.079344924662,2569.252091473306,179.19296456485685,-2426.81916095524,2569.5210084367222,178.8613202239693,1.0000000733697552
