"X1","Y1","Z1","X2","Y2","Z2","X3","Y3","Z3","X4","Y4","Z4"
"","","",-1.2923986774344616,2.5510048451860055,0.,"","","",-0.000036868675088948346,-0.000036868675088948346,0.
"","","",-1.3041641767152878,2.546845834044796,0.,"","","",-0.00003686739448580817,-0.00003686739448580817,0.
"","","",-1.3159243046459497,2.542628679469784,0.,"","","",-0.000036866117030924294,-0.000036866117030924294,0.
"","","",-1.3276788131396453,2.538353326535573,0.,"","","",-0.0000368648427105478,-0.0000368648427105478,0.
"","","",-1.3394274541095725,2.5340197203167674,0.,"","","",-0.00003686357151092976,-0.00003686357151092976,0.
"","","",-1.3511699794689285,2.529627805887971,0.,"","","",-0.00003686230341833408,-0.00003686230341833408,0.
"","","",-1.3629061411309118,2.525177528323788,0.,"","","",-0.00003686103842023995,-0.00003686103842023995,0.
"","","",-1.3746356910087179,2.5206688326988234,0.,"","","",-0.000036859776505343966,-0.000036859776505343966,0.
"","","",-1.3863583810155453,2.5161016640876808,0.,"","","",-0.00003685851766220628,-0.00003685851766220628,0.
"","","",-1.3980739626585288,2.5114759692604776,0.,"","","",-0.00003685726187938704,-0.00003685726187938704,0.
"","","",-1.409782183283748,2.5067917033441485,0.,"","","",-0.00003685600914544639,-0.00003685600914544639,0.
"","","",-1.4214827879315708,2.502048823622952,0.,"","","",-0.00003685475944894449,-0.00003685475944894449,0.
"","","",-1.433175521622631,2.4972472873592784,0.,"","","",-0.00003685351277844147,-0.00003685351277844147,0.
"","","",-1.4448601293775611,2.492387051815519,0.,"","","",-0.000036852269122497486,-0.000036852269122497486,0.
"","","",-1.4565363562169946,2.487468074254063,0.,"","","",-0.00003685102846967269,-0.00003685102846967269,0.
"","","",-1.4682039471615622,2.482490311937303,0.,"","","",-0.00003684979080852722,-0.00003684979080852722,0.
"","","",-1.4798626472318974,2.4774537221276285,0.,"","","",-0.00003684855612762123,-0.00003684855612762123,0.
"","","",-1.4915122014486326,2.47235826208743,0.,"","","",-0.00003684732441551487,-0.00003684732441551487,0.
"","","",-1.5031523548324015,2.467203889079098,0.,"","","",-0.00003684609566076829,-0.00003684609566076829,0.
"","","",-1.5147828524038347,2.4619905603650243,0.,"","","",-0.000036844869851941624,-0.000036844869851941624,0.
"","","",-1.5264034391835657,2.456718233207599,0.,"","","",-0.000036843646977595026,-0.000036843646977595026,0.
"","","",-1.5380138601922273,2.451386864869212,0.,"","","",-0.00003684242702628865,-0.00003684242702628865,0.
"","","",-1.5496138604504526,2.4459964126122546,0.,"","","",-0.00003684120998658264,-0.00003684120998658264,0.
"","","",-1.5612031849788726,2.4405468336991176,0.,"","","",-0.00003683999584703714,-0.00003683999584703714,0.
"","","",-1.5727815787981205,2.4350380853921916,0.,"","","",-0.0000368387845962123,-0.0000368387845962123,0.
"","","",-1.584348786928829,2.429470124953867,0.,"","","",-0.000036837576222668274,-0.000036837576222668274,0.
"","","",-1.5959045543916321,2.423842909646534,0.,"","","",-0.000036836370714965206,-0.000036836370714965206,0.
"","","",-1.6074486262071597,2.4181563967325848,0.,"","","",-0.00003683516806166324,-0.00003683516806166324,0.
"","","",-1.6189807473960456,2.4124105434744085,0.,"","","",-0.00003683396825132252,-0.00003683396825132252,0.
"","","",-1.6305006629789225,2.4066053071343965,0.,"","","",-0.00003683277127250321,-0.00003683277127250321,0.
"","","",-1.6420081178627197,2.4007406462397882,0.,"","","",-0.00003683157711376544,-0.00003683157711376544,0.
"","","",-1.653502852967338,2.394816526714731,0.,"","","",-0.000036830385763669365,-0.000036830385763669365,0.
"","","",-1.6649846057479936,2.3888329165676305,0.,"","","",-0.00003682919721077514,-0.00003682919721077514,0.
"","","",-1.6764531135810385,2.382789783761531,0.,"","","",-0.000036828011443642895,-0.000036828011443642895,0.
"","","",-1.6879081138428236,2.3766870962594755,0.,"","","",-0.00003682682845083279,-0.00003682682845083279,0.
"","","",-1.6993493439097,2.370524822024507,0.,"","","",-0.00003682564822090498,-0.00003682564822090498,0.
"","","",-1.7107765411580165,2.364302929019671,0.,"","","",-0.00003682447074241959,-0.00003682447074241959,0.
"","","",-1.7221894429641247,2.35802138520801,0.,"","","",-0.00003682329600393679,-0.00003682329600393679,0.
