"t","\chi","\alpha","x","y","z","\dot x","\dot y","\dot z","\ddot x","\ddot y","\ddot z","k_x","k_y","k_z","\dot k_x","\dot k_y","\dot k_z","\ddot k_x","\ddot k_y","\ddot k_z","s_x","s_y","s_z","\dot s_x","\dot s_y","\dot s_z","L_x","L_y","L_z","\dot L_x","\dot L_y","\dot L_z","J_x","J_y","J_z","\dot J_x","\dot J_y","\dot J_z"
1.3333333333333333,1,"1/2",3.307434361597362,-8.52150114174921,0.7842307637441461,-0.11566176290314892,1.1121529351765411,0.5966774582935489,-0.001744476345915868,0.004378312484415919,0.014248628972807095,0.003173802629562328,0.14796005592951528,0.1,0.0028011673987580745,-0.0015674178508578876,0.,0.0007359186941084939,-0.000030196660177046812,0.,0.008884628130428349,0.41419402165924996,0.27993637813746325,0.007903597950454828,-0.0014921911414537306,0.0019570022478886417,-0.9681849418401514,-0.3282544424995814,0.5164137358566484,0.024160080714944094,0.01565667442495077,-0.0019570552903558844,-0.959300313709723,0.08593957915966854,0.7963501139941116,0.03206367866539893,0.01416448328349704,-5.3042467241387614e-8
1.4666666666666666,1,"1/2",3.2919974576265747,-8.373175817412486,0.8639159228223561,-0.11589051511334653,1.1127220397242796,0.5986112540744368,-0.001686806807048291,0.004158255731662619,0.014758307740513229,0.003553943089595907,0.14775083090574337,0.1,0.002901764306965477,-0.001570714222473923,0.,0.0007730349290025477,-0.000019248914063478946,0.,0.009958040861834763,0.41399335173279966,0.2801969702606301,0.008200005783643388,-0.0015179477238911631,0.001951356835869753,-0.9649618771709538,-0.3261294377387511,0.5161531500381857,0.024183858820399633,0.016223362230171894,-0.0019512752099387458,-0.9550038363091191,0.08786391399404858,0.7963501202988159,0.03238386460404302,0.014705414506280729,8.162593101088134e-8
1.6,1,"1/2",3.276530588739654,-8.224776613501481,0.943863487711174,-0.11611078858383743,1.1132601696120978,0.6006144199135579,-0.001611807021345021,0.0039013095620899505,0.015301332045432874,0.003947830375569316,0.14754126652569827,0.1,0.0030074584821867746,-0.0015724513063893615,0.,0.0008135524562937847,-6.103230702358258e-6,0.,0.01107195060339269,0.4137892106620588,0.28045659387774496,0.008511297325896058,-0.0015442374200765586,0.0019423758665579782,-0.9617364757544176,-0.32392684592678844,0.5158934958198936,0.02419478412787054,0.016820832961466796,-0.0019426057327849786,-0.9506645251510248,0.08986236473527037,0.7963500896976385,0.032706081453766606,0.015276595541390235,-2.2986622700074677e-7
1.7333333333333334,1,"1/2",3.2610350665698746,-8.076308055451356,1.0240830788057684,-0.11632021785094425,1.1137621295994478,0.602691870998228,-0.0015296319852570698,0.003628090248156338,0.015860434224618365,0.004356181054448871,0.14733159378115784,0.1,0.003118736479996861,-0.0015723272573345012,0.,0.0008556175108575107,7.963966525263237e-6,0.,0.012228443359241448,0.41358153553780486,0.2807147638354657,0.008838806705891449,-0.0015709764941506856,0.0019295102835981644,-0.9585105977099045,-0.3216424153509121,0.5156353538750338,0.02419085278540921,0.0174513019516263,-0.0019289303391376335,-0.9462821543506631,0.09193912018689276,0.7963501177104995,0.03302965949130066,0.015880325457475614,5.799444605311677e-7
1.8666666666666667,1,"1/2",3.245512353102911,-7.927775002392897,1.104584636830368,-0.11651850045952407,1.1142272773460942,0.6048441858504295,-0.0014364093875905936,0.003332680092629632,0.016437734819624135,0.0047797431122176,0.1471220628987697,0.1,0.003235657909075196,-0.0015703031809009027,0.,0.0008996793802259692,0.000023437003021842728,0.,0.013429689594241168,0.41337025668691474,0.28097094925275923,0.009182673906648455,-0.0015983069511529436,0.0019125539344202092,-0.9552862706560619,-0.3192716045005398,0.5153792005148389,0.024171336148756377,0.01811690789363899,-0.0019130327916858578,-0.9418565810618207,0.09409865218637492,0.7963501497675981,0.03335401005540483,0.01651860094248605,-4.788572656490298e-7
2.,1,"1/2",3.2299641544610194,-7.779182803489065,1.18537850350498,-0.11670170789766865,1.1146477419711849,0.6070777794899361,-0.001311702184577878,0.002974289283730876,0.017066169772974676,0.005219308497358316,0.14691295506129304,0.1,0.0033589267221673,-0.0015658824482913693,0.,0.0009493528161555926,0.000042873986121159686,0.,0.014677977135123726,0.4131553052161114,0.2812245557539431,0.00954480618557861,-0.001626019933776487,0.0018906610542964303,-0.9520657391649564,-0.3168095593501725,0.5151255335826733,0.02413334705342428,0.01882029653412167,-0.0018907223819948395,-0.9373877620298326,0.09634574586593886,0.7963500893366164,0.03367815323900288,0.01719427660034518,-6.13276984091915e-8
2.1333333333333333,1,"1/2",3.21439263666918,-7.6305377283313005,1.2664757687533337,-0.11686828770874484,1.115020421155089,0.6093951644565562,-0.0011869949815651627,0.0026158984748321196,0.017694604726325218,0.0056757512658973525,0.14670460942801408,0.1,0.00348881866005002,-0.00155887011793526,0.,0.0009990262520852163,0.00006231096922047664,0.,0.015975814396980433,0.4129366319284799,0.2814748858529235,0.009925908871401493,-0.0016541708624223644,0.001863375004568354,-0.9488516058381318,-0.31425106221918797,0.5148752504818903,0.024075233757588084,0.019564108441498335,-0.0018629532855013696,-0.9328757914411513,0.09868556970929193,0.7963501363348138,0.03400114262898958,0.01790993757907597,4.217190669869586e-7
2.2666666666666666,1,"1/2",3.1988000693724326,-7.481846244482027,1.3478876733622582,-0.1170165090314072,1.1153421452440067,0.6117985895248887,-0.0010244604770907116,0.002188104410990611,0.01837203554109992,0.006149962993518589,0.14649737818380465,0.1,0.0036256117742950594,-0.001549048368152918,0.,0.001054752014902502,0.00008649843328319258,0.,0.0173257494159462,0.41271416871624644,0.2817211979032347,0.010326673058274068,-0.0016828141873768735,0.001830192092666708,-0.945646634682042,-0.3115905476266455,0.5146289010239943,0.023995268383330017,0.02035110700717503,-0.0018307508857344258,-0.9283208852660958,0.10112362108960093,0.796350098927229,0.03432194144160408,0.01866829281979816,-5.587930677168618e-7
2.4,1,"1/2",3.1831892941807616,-7.333115869781739,1.4296261979631184,-0.11714112638464523,1.115603266641051,0.6142948221001734,-0.0008447998214796023,0.0017287165446765644,0.01907145308817125,0.006642926608382541,0.14629168527716777,0.1,0.003770140984855292,-0.001535760225243082,0.,0.0011131861435009873,0.00011282371036434841,0.,0.018730570092874693,0.41248787268416587,0.28196262275785283,0.010749295347068755,-0.0017116803952125135,0.0017899782958912163,-0.9424540127945885,-0.3088220275075862,0.5143874769356671,0.023889664933830008,0.02118472037954898,-0.0017893782385092934,-0.9237234427017138,0.10366584517657967,0.79635009969352,0.03463896028089876,0.019473039984336468,6.000573819255062e-7
2.533333333333333,1,"1/2",3.167563501068947,-7.1843547635686855,1.5117037712581631,-0.11724167543454758,1.1158029471130377,0.616884412899534,-0.0006537753273367201,0.0012502419967042237,0.019781510182435163,0.007155680305435744,0.14608799822503565,0.1,0.003922477590259506,-0.001518947194568911,0.,0.001173234645298364,0.0001406066776046602,0.,0.020193200946186356,0.41225769990637134,0.2821981989727348,0.01119384175392769,-0.001741003008849328,0.001742400914858178,-0.9392772542092108,-0.30593908120324975,0.51415195701078,0.023757083896956317,0.022068019353441173,-0.0017428219791815747,-0.9190840532630244,0.10631861870312159,0.7963501559835148,0.03495092565088401,0.020327016344591844,-4.210643233977518e-7
2.6666666666666665,1,"1/2",3.1519262202879847,-7.035571659734504,1.5941331476123617,-0.11731188168073547,1.1159305925765537,0.6195733748249062,-0.0003993183654816937,0.000664439956032973,0.02055291869814618,0.0076893106196240756,0.1458868277573376,0.1,0.00408351124569857,-0.0014978149125751301,0.,0.0012422701862875856,0.00017637755230204952,0.,0.021716679344495966,0.4120236020776989,0.28242687048007015,0.011662581447434059,-0.0017704536332343282,0.001686086528680237,-0.9361201939014375,-0.302934837087768,0.5139232134813121,0.02359318144266604,0.023004940934166964,-0.0016861613365488151,-0.9144035145569416,0.10908876498993086,0.7963500839613822,0.03525576289010011,0.021234487300932636,-7.480786857680388e-8
2.8,1,"1/2",3.1362818405138584,-6.886776743634438,1.6769279091878608,-0.11734816033200937,1.115980131101313,0.6223651912190397,-0.00014486140362666717,0.00007863791536172229,0.021324327213857196,0.008245025737124188,0.14568879289056938,0.1,0.004253749639936195,-0.0014719131806216975,0.,0.0013113057272768072,0.00021214842699943887,0.,0.023304350238070336,0.4117855739365755,0.28264739227119434,0.012156690232921997,-0.0018000176153560384,0.0016201016971429446,-0.9329872772175296,-0.2998018702808301,0.5137027670061715,0.023394671956807035,0.023999464542598957,-0.001619307215389866,-0.9096829269794593,0.11198370365574539,0.7963501592773659,0.03555136218972903,0.02219944692724292,7.944817530802784e-7
2.933333333333333,1,"1/2",3.120634949239546,-6.73798052645351,1.7601018087319629,-0.11734810864433118,1.1159478960669296,0.625261354061603,0.00016986674503327717,-0.0005995456019194677,0.02213388401982165,0.008824060923086683,0.1454945377724958,0.1,0.004433493347270477,-0.0014409334010332567,0.,0.0013878954902647653,0.0002556377140428101,0.,0.024959601228292008,0.41154358241056427,0.2828584417746865,0.012676726116355251,-0.0018298208940891606,0.001543687416359546,-0.9298832517393417,-0.2965322493328687,0.513491690160301,0.023158867395916133,0.02505555480505627,-0.0015445363402898926,-0.9049236505110497,0.11501133307769557,0.7963501319349875,0.03583559351227139,0.023225733910967106,-8.489239303466345e-7
3.066666666666667,1,"1/2",3.104991097070059,-6.589194998005285,1.8436692128631944,-0.11730178097445881,1.1158185676580081,0.628268292561508,0.0005250483030521466,-0.001340380531901284,0.022970193478752534,0.009427772242299536,0.145304829755021,0.1,0.004623991621730534,-0.0014036061053859614,0.,0.0014695786266360712,0.00030427172066661357,0.,0.02668610868920304,0.4112976406569237,0.2830584787514342,0.013225746920337218,-0.0018592647793368808,0.0014547082253181835,-0.9268135409001884,-0.2931174162779921,0.5132916324519139,0.022879224838160094,0.026178459460296132,-0.0014540006303545017,-0.9001274322109853,0.11818022437893161,0.7963501112033481,0.036104971758497306,0.02431919468095925,7.075949636815848e-7
3.2,1,"1/2",3.089356579104784,-6.440433298547512,1.9276449759607273,-0.11720808262601003,1.1155904464850104,0.6313867348091609,0.0008858171539194383,-0.0020885529062620502,0.023807247707264015,0.010057609404650851,0.1451205310155724,0.1,0.004825382321710355,-0.001359792192887406,0.,0.0015518675989235858,0.0003536840464607946,0.,0.02848775412306068,0.4110477787960135,0.2832457791598801,0.013803727716829164,-0.0018887007642809242,0.001352567561379445,-0.9237841923756723,-0.2895481576714279,0.5131044297696364,0.02255306300577725,0.027372673414124086,-0.0013528021306560972,-0.8952964382526116,0.12149962112458562,0.7963502089295165,0.0363567907226064,0.025483972649843162,-2.3456927665532756e-7
3.3333333333333335,1,"1/2",3.073738158967874,-6.291709221125019,2.012044103693803,-0.1170573423053851,1.115250085896491,0.6346197545287315,0.0013752876554545771,-0.003016855921526913,0.0246880480862965,0.010715074374652987,0.14494256542118936,0.1,0.005038739341699123,-0.0013082204242745796,0.,0.0016484877009079449,0.00041989248273160425,0.,0.030368500676766132,0.41079401245202823,0.2834184776972174,0.014413056092332429,-0.0019176086339500384,0.0012350614688315374,-0.9208017562424592,-0.28581461368062633,0.5129316264418518,0.022173790492282783,0.028643897882453605,-0.0012354233712680053,-0.8904332555656931,0.1249793987714019,0.7963501041390691,0.036586846584615224,0.026726289248503565,-3.619024364666379e-7
3.466666666666667,1,"1/2",3.0581441883892833,-6.143038776696686,2.096882130059524,-0.11684133925122214,1.1147859515726033,0.6379702142988399,0.0018647581569897157,-0.003945158936791776,0.025568848465328982,0.011401845792671264,0.14477206458205485,0.1,0.005264979041952474,-0.0012478208641589783,0.,0.001745107802892304,0.0004861009190024138,0.,0.032332711025262195,0.41053645293737345,0.28357435816264603,0.015055575190671674,-0.0019456979742070888,0.001100213661350763,-0.9178738328236028,-0.2819060921465816,0.5127758287730246,0.021734863362931692,0.02999821239708308,-0.0010990251342680897,-0.8855411217983407,0.12863036079079188,0.7963501869356706,0.03679043855360337,0.028052514422875992,1.1885270826753058e-6
3.6,1,"1/2",3.0425834520455184,-5.994438573780424,2.182174716862748,-0.11655670930780852,1.114193787581473,0.6414382102874635,0.002444142563980495,-0.004986703631063291,0.026451201987686822,0.012119649641329968,0.14461021684316236,0.1,0.005504435786540541,-0.0011781352654891156,0.,0.001850604657304408,0.000564552630517855,0.,0.034384786350800035,0.41027517770302063,0.2837110590519247,0.01573145134614574,-0.001973217886482973,0.0009468778777819424,-0.9150086163732308,-0.2778111521800069,0.5126391480744124,0.021231757066381952,0.03144131791000993,-0.00094750200287394,-0.8806238300224308,0.13246402552301373,0.7963502071263371,0.0369632084125277,0.029468100023526955,-6.24125091996941e-7
3.7333333333333334,1,"1/2",3.027066201545467,-5.8459270650615505,2.267937544515194,-0.1161876604731383,1.113453817920455,0.6450237881392601,0.00309158995607298,-0.00611284128420626,0.027332465789261542,0.012870356330321417,0.14445841026824824,0.1,0.005758655285406201,-0.0010970142466242463,0.,0.001962687825680481,0.0006522626524551856,0.,0.03652940080521543,0.4100103394916109,0.28382586983357566,0.01644384849624008,-0.0019991108691484196,0.0007715018851872693,-0.9122153587744946,-0.273517455821722,0.5125243356604151,0.02065423056903182,0.03298072256989344,-0.0007708880759838832,-0.8756859579692792,0.13649288366988893,0.7963502054939908,0.03709807906527189,0.030981611700745024,6.138092033848574e-7
3.8666666666666667,1,"1/2",3.0116039621261312,-5.697524286480696,2.3541862705491625,-0.11572986202079617,1.1125608997326886,0.6487262577403513,0.0038180199222942177,-0.0073297026448012744,0.028193351181629637,0.013655959732840558,0.14431820656950503,0.1,0.006028036897563932,-0.0010038523301788538,0.,0.0020818067381255614,0.0007512190438819729,0.,0.038771422055806776,0.4097421350611649,0.2839157614280837,0.01719274861131914,-0.0020236472547595272,0.0005726565980317262,-0.9095043691442763,-0.2690117232983877,0.5124344449447203,0.019996335275000717,0.034623087558026976,-0.0005733320117439732,-0.8707329470884696,0.14073041176277723,0.7963502063728041,0.03718908388631984,0.032599440303267446,-6.754137122470805e-7
4.,1,"1/2",2.996209677866465,-5.549251903388626,2.440936189711832,-0.1151662064623793,1.1114954669491717,0.6525411089339123,0.004636813453958972,-0.00865178910795377,0.029029416721785536,0.014478579905110494,0.14419136903990948,0.1,0.006314092965070661,-0.0008962210251341476,0.,0.002209034274475379,0.0008632505317886216,0.,0.0411158866193939,0.409470819638016,0.28397734369571187,0.017980737998947782,-0.0020456782026522747,0.0003463358878491089,-0.906887121272472,-0.26427967812062786,0.5123728624789905,0.01924636917714623,0.03637678725695285,-0.0003456226137582598,-0.865771234653078,0.14519114151738816,0.7963502061747023,0.037227107176094024,0.034331109054300576,7.132740908501189e-7
4.133333333333334,1,"1/2",2.980897879572757,-5.401133384411878,2.5282021531129693,-0.11449064227306296,1.110250973115262,0.656465734656047,0.005548405548482465,-0.01006843990091888,0.029809224869039974,0.015340475988965652,0.14407988648149828,0.1,0.0066173261068990605,-0.0007732330095188963,0.,0.0023434981907795153,0.000989394927722193,0.,0.0435679991875842,0.40919671473612423,0.28400682755165163,0.018807566252328187,-0.0020654057804531055,0.00009066411881192517,-0.904376417663984,-0.2593059635321949,0.512343385098553,0.018396478142813286,0.038249499178688945,-0.00009144482367491255,-0.8608084184763998,0.1498907512039293,0.7963502126502047,0.03720404439514149,0.03618409339823584,-7.80704862986259e-7
4.266666666666667,1,"1/2",2.9656848268944356,-5.253193969904621,2.6159979983161015,-0.11368229441934624,1.1088061095094885,0.66048776610045,0.006576812257268278,-0.011604514185684435,0.0305212467970051,0.01624404262500126,0.1439860091152715,0.1,0.006939363884284513,-0.0006317343829129453,0.,0.002487068470002294,0.0011330844713670785,0.,0.04613307690108687,0.4089202290673563,0.28399997442806074,0.019675401279692948,-0.002081231426641241,-0.00019939849883981377,-0.9019865086215363,-0.25407409969787886,0.5123502292827748,0.017432229321851875,0.04025058289863753,0.00020014585162195578,-0.8558534317204494,0.15484612936947745,0.7963502037108356,0.03710763060154484,0.038169351471996286,7.473527821426351e-7
4.4,1,"1/2",2.9505887657305756,-5.105460922299546,2.7043363777065936,-0.11273344663189992,1.1071533617599278,0.6646015450703976,0.007712635207969101,-0.013237650479787384,0.031130671896754405,0.01719182871082978,0.14391228702324124,0.1,0.0072807778176610174,-0.0004705228085112144,0.,0.0026379974765346247,0.0012943965904084725,0.,0.0488165485073371,0.40864187623311843,0.2839520409866911,0.020583458278370746,-0.002093288170123076,-0.0005261740103715348,-0.8997333252258585,-0.24856638879105994,0.5123981870073785,0.016343459813329672,0.042388732897293,0.0005256882383952374,-0.8509167767185214,0.1600754874420585,0.7963502279940695,0.036926918091700435,0.04029544472716992,-4.857719762968449e-7
4.533333333333333,1,"1/2",2.9356299127672263,-4.957963293307947,2.793228095361835,-0.11162147409209362,1.1052724388231172,0.6687851789756906,0.008966952889125246,-0.014976193572372145,0.031623836682640405,0.018186518738646528,0.14386159196285428,0.1,0.007643103492119232,-0.00028588634771123893,0.,0.0027968876403386043,0.0014751503215911688,0.,0.05162384356259475,0.4083622833420254,0.2838577536716446,0.021532696130666894,-0.0020996762431980363,-0.000895420147209004,-0.8976345698449196,-0.24276389617911068,0.5124924850037349,0.015113289132213874,0.044673953008725426,0.0008958691667927988,-0.8460107262823249,0.16559838716291472,0.7963502386753796,0.03664598526288077,0.042574276765527386,4.4901958379597873e-7
4.666666666666667,1,"1/2",2.920830746031919,-4.810732126890674,2.8826816480800783,-0.11033390081413882,1.103153058431199,0.673023341782565,0.010391355008983865,-0.016849318989512987,0.03188785015688042,0.019230947618200083,0.1438371712068163,0.1,0.008027112168461841,-0.00007564329219510022,0.,0.0029658403512350952,0.0016865002248554308,0.,0.0545603598965203,0.4080822216017152,0.2837112397149094,0.022521757160921134,-0.0020998991919680614,-0.001310711726393316,-0.8957099864387091,-0.23664637482901724,0.512638969620553,0.013727587735168648,0.04711587564816559,0.0013105502785331381,-0.8411496265421888,0.17143584677269796,0.7963502093354624,0.036249344896089775,0.04501597645619754,-1.6144786017802115e-7
4.8,1,"1/2",2.9062163268683445,-4.663800513247772,2.9727020787018024,-0.10884934106031527,1.1007784458756171,0.6772870496482079,0.011890134957440741,-0.01877867251485771,0.03204164313507593,0.020328103241549645,0.1438427348811971,0.1,0.008434056783645654,0.00016404657609396712,0.,0.0031389630170826316,0.0019116655498543698,0.,0.05763137623661925,0.40780266974926066,0.283505920605635,0.02354965818745427,-0.0020921481721243307,-0.0017777956808271399,-0.893981648312264,-0.230192237924615,0.5128443229444226,0.012167361468787932,0.04972483330807733,0.0017775883921745447,-0.8363502720756447,0.17761043182464567,0.7963502435500576,0.0357170196562422,0.047632685135953,-2.0728865259694862e-7
4.933333333333334,1,"1/2",2.89181391298196,-4.517203148226132,3.063290969194232,-0.10714830598684245,1.0981357327366261,0.6815398272408995,0.013625391144651288,-0.0208620245700103,0.031750020755298765,0.021481092159375867,0.1438824100495688,0.1,0.008864872882659742,0.00043715376618577034,0.,0.0033232784681286524,0.0021849423015226637,0.,0.0608418841555837,0.4075247598824327,0.2832345939590786,0.024613808691116835,-0.002074560212590699,-0.0023023876970663187,-0.8924740021533587,-0.22337855567795092,0.5131156123443869,0.010412851201369113,0.05251073548243754,0.0023026876608087735,-0.831632117997775,0.18414620420448177,0.7963502063034654,0.03502665989248594,0.05043617526984684,2.999637424561108e-7
5.066666666666666,1,"1/2",2.877653766634408,-4.370976683305279,3.154444199140026,-0.10521356583385226,1.0952140579571794,0.6857473728322191,0.015455423025145805,-0.0229926492147462,0.031203616972757694,0.02269316286871492,0.14396093832359588,0.1,0.009320342169159323,0.0007472804611307739,0.,0.0035107283081653442,0.0024815559821498067,0.,0.06419650559844224,0.40724993851732183,0.28288919429095694,0.025710528259932332,-0.0020457354586196044,-0.002889472090586118,-0.8912144151281499,-0.21618106069208323,0.5134610221847214,0.008443316034106299,0.055483632691364936,0.002888898080386358,-0.8270179095297077,0.1910688778252386,0.7963502164756784,0.03415384429403864,0.053437897232745335,-5.740101997608882e-7
5.2,1,"1/2",2.8637685719217005,-4.225159067575257,3.2461516660904453,-0.1030201109032244,1.0920010812920966,0.6898430195884653,0.01744640093427211,-0.02520200076149681,0.030231084370935152,0.02396765266497383,0.14408362818238682,0.1,0.009801287523629052,0.0011005238350579867,0.,0.003703452008880591,0.002817094626758368,0.,0.06769924774474487,0.4069799148306274,0.28246090132839796,0.02683467646049168,-0.0020020725842897773,-0.003546983229530553,-0.8902332164381369,-0.20857422156148817,0.5138893111030796,0.006232555709864513,0.058652394801835456,0.0035474304449900716,-0.822533968693392,0.19840569326913923,0.7963502124314775,0.033067232170356196,0.05665032221754568,4.472154595189237e-7
